Wk;Day;Date;Time;Home;Score;Away;Attendance;Venue;Referee;Match Report;Notes
25;Sun;23.02.14;;Rayo Vallecano;0–1;Sevilla;;Estadio de Vallecas Teresa Rivero;Delgado Ferreiro;Match Report;
25;Sun;23.02.14;;Osasuna;3–0;Atlético Madrid;;Reyno de Navarra;Martínez Munuera;Match Report;
25;Mon;24.02.14;;Espanyol;1–2;Villarreal;;Cornellá - El Prat;Teixeira Vitienes;Match Report;
;;;;;;;;;;;
26;Fri;28.02.14;;Athletic Club;4–0;Granada;;San Mamés;Álvarez Izquierdo;Match Report;
26;Sat;01.03.14;;Getafe;0–0;Espanyol;;Coliseum Alfonso Pérez;Mateu Lahoz;Match Report;
26;Sat;01.03.14;;Málaga;1–1;Valladolid;;La Rosaleda;Undiano Mallenco;Match Report;
26;Sat;01.03.14;;Levante;2–0;Osasuna;;Ciutat de Valencia;Pérez Montero;Match Report;
26;Sat;01.03.14;;Elche;1–0;Celta Vigo;;Martínez Valero;Velasco Carballo;Match Report;
26;Sun;02.03.14;;Villarreal;1–1;Betis;;El Madrigal;Iglesias Villanueva;Match Report;
26;Sun;02.03.14;;Barcelona;4–1;Almería;;Camp Nou;Del Cerro Grande;Match Report;
26;Sun;02.03.14;;Rayo Vallecano;1–0;Valencia;;Estadio de Vallecas Teresa Rivero;Clos Gómez;Match Report;
26;Sun;02.03.14;;Sevilla;1–0;Real Sociedad;;Ramón Sánchez Pizjuán;Hernández Hernández;Match Report;
26;Sun;02.03.14;;Atlético Madrid;2–2;Real Madrid;;Vicente Calderón;Delgado Ferreiro;Match Report;
;;;;;;;;;;;
27;Sat;08.03.14;;Granada;2–0;Villarreal;;Nuevo Los Cármenes;Muñiz Fernández;Match Report;
27;Sat;08.03.14;;Betis;2–0;Getafe;;Benito Villamarín;Undiano Mallenco;Match Report;
27;Sat;08.03.14;;Celta Vigo;0–2;Atlético Madrid;;Balaídos;Mateu Lahoz;Match Report;
27;Sat;08.03.14;;Valladolid;1–0;Barcelona;;José Zorrilla;Hernández Hernández;Match Report;
27;Sun;09.03.14;;Espanyol;3–1;Elche;;Cornellá - El Prat;Del Cerro Grande;Match Report;
27;Sun;09.03.14;;Valencia;1–1;Athletic Club;;Mestalla;Fernández Borbalán;Match Report;
27;Sun;09.03.14;;Real Madrid;3–0;Levante;;Santiago Bernabéu;Iglesias Villanueva;Match Report;
27;Sun;09.03.14;;Almería;1–3;Sevilla;;Estadio Mediterráneo;Clos Gómez;Match Report;
27;Mon;10.03.14;;Osasuna;0–2;Málaga;;Reyno de Navarra;Teixeira Vitienes;Match Report;
27;Mon;10.03.14;;Real Sociedad;2–3;Rayo Vallecano;;Anoeta;Álvarez Izquierdo;Match Report;
;;;;;;;;;;;
28;Fri;14.03.14;;Getafe;3–3;Granada;;Coliseum Alfonso Pérez;Ayza Gámez;Match Report;
28;Sat;15.03.14;;Atlético Madrid;1–0;Espanyol;;Vicente Calderón;Pérez Montero;Match Report;
28;Sat;15.03.14;;Rayo Vallecano;3–1;Almería;;Estadio de Vallecas Teresa Rivero;Prieto Iglesias;Match Report;
28;Sat;15.03.14;;Málaga;0–1;Real Madrid;;La Rosaleda;Martínez Munuera;Match Report;
28;Sat;15.03.14;;Levante;0–1;Celta Vigo;;Ciutat de Valencia;Hernández Hernández;Match Report;
28;Sun;16.03.14;;Sevilla;4–1;Valladolid;;Ramón Sánchez Pizjuán;Velasco Carballo;Match Report;
28;Sun;16.03.14;;Elche;0–0;Betis;;Martínez Valero;Álvarez Izquierdo;Match Report;
28;Sun;16.03.14;;Real Sociedad;1–0;Valencia;;Anoeta;Estrada Fernández;Match Report;
28;Sun;16.03.14;;Barcelona;7–0;Osasuna;;Camp Nou;Teixeira Vitienes;Match Report;
28;Mon;17.03.14;;Villarreal;1–1;Athletic Club;;El Madrigal;González González;Match Report;
;;;;;;;;;;;
29;Fri;21.03.14;;Celta Vigo;0–2;Málaga;;Balaídos;Gil Manzano;Match Report;
29;Sat;22.03.14;;Valladolid;1–1;Rayo Vallecano;;José Zorrilla;Mateu Lahoz;Match Report;
29;Sat;22.03.14;;Espanyol;0–0;Levante;;Cornellá - El Prat;Fernández Borbalán;Match Report;
29;Sat;22.03.14;;Athletic Club;1–0;Getafe;;San Mamés;Teixeira Vitienes;Match Report;
29;Sat;22.03.14;;Granada;1–0;Elche;;Nuevo Los Cármenes;Hernández Hernández;Match Report;
29;Sun;23.03.14;;Osasuna;1–2;Sevilla;;Reyno de Navarra;Álvarez Izquierdo;Match Report;
29;Sun;23.03.14;;Betis;0–2;Atlético Madrid;;Benito Villamarín;Estrada Fernández;Match Report;
29;Sun;23.03.14;;Valencia;2–1;Villarreal;;Mestalla;Pérez Montero;Match Report;
29;Sun;23.03.14;;Real Madrid;3–4;Barcelona;;Santiago Bernabéu;Undiano Mallenco;Match Report;
29;Mon;24.03.14;;Almería;4–3;Real Sociedad;;Estadio Mediterráneo;Ayza Gámez;Match Report;
;;;;;;;;;;;
30;Tue;25.03.14;;Málaga;1–2;Espanyol;;La Rosaleda;Delgado Ferreiro;Match Report;
30;Tue;25.03.14;;Elche;0–0;Athletic Club;;Martínez Valero;Prieto Iglesias;Match Report;
30;Wed;26.03.14;;Sevilla;2–1;Real Madrid;;Ramón Sánchez Pizjuán;González González;Match Report;
30;Wed;26.03.14;;Atlético Madrid;1–0;Granada;;Vicente Calderón;Martínez Munuera;Match Report;
30;Wed;26.03.14;;Rayo Vallecano;1–0;Osasuna;;Estadio de Vallecas Teresa Rivero;Iglesias Villanueva;Match Report;
30;Wed;26.03.14;;Barcelona;3–0;Celta Vigo;;Camp Nou;Ayza Gámez;Match Report;
30;Thu;27.03.14;;Real Sociedad;1–0;Valladolid;;Anoeta;Del Cerro Grande;Match Report;
30;Thu;27.03.14;;Levante;1–3;Betis;;Ciutat de Valencia;Muñiz Fernández;Match Report;
30;Thu;27.03.14;;Getafe;0–1;Villarreal;;Coliseum Alfonso Pérez;Clos Gómez;Match Report;
30;Thu;27.03.14;;Almería;2–2;Valencia;;Estadio Mediterráneo;Teixeira Vitienes;Match Report;
;;;;;;;;;;;
31;Sat;29.03.14;;Real Madrid;5–0;Rayo Vallecano;;Santiago Bernabéu;Delgado Ferreiro;Match Report;
31;Sat;29.03.14;;Athletic Club;1–2;Atlético Madrid;;San Mamés;Teixeira Vitienes;Match Report;
31;Sat;29.03.14;;Espanyol;0–1;Barcelona;;Cornellá - El Prat;Clos Gómez;Match Report;
31;Sat;29.03.14;;Celta Vigo;1–0;Sevilla;;Balaídos;Martínez Munuera;Match Report;
31;Sun;30.03.14;;Osasuna;1–1;Real Sociedad;;Reyno de Navarra;Fernández Borbalán;Match Report;
31;Sun;30.03.14;;Valencia;1–3;Getafe;;Mestalla;Gil Manzano;Match Report;
31;Sun;30.03.14;;Valladolid;1–0;Almería;;José Zorrilla;Teixeira Vitienes;Match Report;
31;Sun;30.03.14;;Villarreal;1–1;Elche;;El Madrigal;Undiano Mallenco;Match Report;
31;Mon;31.03.14;;Betis;1–2;Málaga;;Benito Villamarín;Mateu Lahoz;Match Report;
31;Mon;31.03.14;;Granada;0–2;Levante;;Nuevo Los Cármenes;Álvarez Izquierdo;Match Report;
;;;;;;;;;;;
32;Fri;04.04.14;;Almería;1–2;Osasuna;;Estadio Mediterráneo;Mateu Lahoz;Match Report;
32;Sat;05.04.14;;Barcelona;3–1;Betis;;Camp Nou;Prieto Iglesias;Match Report;
32;Sat;05.04.14;;Rayo Vallecano;3–0;Celta Vigo;;Estadio de Vallecas Teresa Rivero;Pérez Montero;Match Report;
32;Sat;05.04.14;;Atlético Madrid;1–0;Villarreal;;Vicente Calderón;Gil Manzano;Match Report;
32;Sat;05.04.14;;Real Sociedad;0–4;Real Madrid;;Anoeta;Hernández Hernández;Match Report;
32;Sun;06.04.14;;Elche;1–0;Getafe;;Martínez Valero;Iglesias Villanueva;Match Report;
32;Sun;06.04.14;;Málaga;4–1;Granada;;La Rosaleda;Teixeira Vitienes;Match Report;
32;Sun;06.04.14;;Sevilla;4–1;Espanyol;;Ramón Sánchez Pizjuán;Del Cerro Grande;Match Report;
32;Sun;06.04.14;;Valladolid;0–0;Valencia;;José Zorrilla;Muñiz Fernández;Match Report;
32;Mon;07.04.14;;Levante;1–2;Athletic Club;;Ciutat de Valencia;Estrada Fernández;Match Report;
;;;;;;;;;;;
33;Fri;11.04.14;;Osasuna;0–0;Valladolid;;Reyno de Navarra;Clos Gómez;Match Report;
33;Sat;12.04.14;;Granada;1–0;Barcelona;;Nuevo Los Cármenes;Delgado Ferreiro;Match Report;
33;Sat;12.04.14;;Celta Vigo;2–2;Real Sociedad;;Balaídos;Estrada Fernández;Match Report;
33;Sat;12.04.14;;Villarreal;1–0;Levante;;El Madrigal;Hernández Hernández;Match Report;
33;Sat;12.04.14;;Real Madrid;4–0;Almería;;Santiago Bernabéu;Martínez Munuera;Match Report;
33;Sun;13.04.14;;Espanyol;2–2;Rayo Vallecano;;Cornellá - El Prat;Undiano Mallenco;Match Report;
33;Sun;13.04.14;;Betis;0–2;Sevilla;;Benito Villamarín;Velasco Carballo;Match Report;
33;Sun;13.04.14;;Getafe;0–2;Atlético Madrid;;Coliseum Alfonso Pérez;Fernández Borbalán;Match Report;
33;Sun;13.04.14;;Valencia;2–1;Elche;;Mestalla;Álvarez Izquierdo;Match Report;
33;Mon;14.04.14;;Athletic Club;3–0;Málaga;;San Mamés;González González;Match Report;
;;;;;;;;;;;
34;Fri;18.04.14;;Atlético Madrid;2–0;Elche;;Vicente Calderón;Clos Gómez;Match Report;
34;Sat;19.04.14;;Real Sociedad;2–1;Espanyol;;Anoeta;Velasco Carballo;Match Report;
34;Sat;19.04.14;;Levante;0–0;Getafe;;Ciutat de Valencia;Teixeira Vitienes;Match Report;
34;Sat;19.04.14;;Osasuna;1–1;Valencia;;Reyno de Navarra;Estrada Fernández;Match Report;
34;Sun;20.04.14;;Barcelona;2–1;Athletic Club;;Camp Nou;Martínez Munuera;Match Report;
34;Sun;20.04.14;;Almería;2–4;Celta Vigo;;Estadio Mediterráneo;Muñiz Fernández;Match Report;
34;Sun;20.04.14;;Sevilla;4–0;Granada;;Ramón Sánchez Pizjuán;Teixeira Vitienes;Match Report;
34;Sun;20.04.14;;Rayo Vallecano;3–1;Betis;;Estadio de Vallecas Teresa Rivero;Hernández Hernández;Match Report;
34;Mon;21.04.14;;Málaga;2–0;Villarreal;;La Rosaleda;Álvarez Izquierdo;Match Report;
;;;;;;;;;;;
35;Fri;25.04.14;;Elche;1–1;Levante;;Martínez Valero;Gil Manzano;Match Report;
35;Sat;26.04.14;;Betis;0–1;Real Sociedad;;Benito Villamarín;Ayza Gámez;Match Report;
35;Sat;26.04.14;;Getafe;1–0;Málaga;;Coliseum Alfonso Pérez;Muñiz Fernández;Match Report;
35;Sat;26.04.14;;Real Madrid;4–0;Osasuna;;Santiago Bernabéu;Teixeira Vitienes;Match Report;
35;Sat;26.04.14;;Granada;0–3;Rayo Vallecano;;Nuevo Los Cármenes;Mateu Lahoz;Match Report;
35;Sun;27.04.14;;Espanyol;1–2;Almería;;Cornellá - El Prat;Hernández Hernández;Match Report;
35;Sun;27.04.14;;Athletic Club;3–1;Sevilla;;San Mamés;Álvarez Izquierdo;Match Report;
35;Sun;27.04.14;;Villarreal;2–3;Barcelona;;El Madrigal;Fernández Borbalán;Match Report;
35;Sun;27.04.14;;Valencia;0–1;Atlético Madrid;;Mestalla;Undiano Mallenco;Match Report;
35;Mon;28.04.14;;Celta Vigo;4–1;Valladolid;;Balaídos;Teixeira Vitienes;Match Report;
;;;;;;;;;;;
36;Fri;02.05.14;;Rayo Vallecano;0–3;Athletic Club;;Estadio de Vallecas Teresa Rivero;Fernández Borbalán;Match Report;
36;Sat;03.05.14;;Valladolid;1–0;Espanyol;;José Zorrilla;Muñiz Fernández;Match Report;
36;Sat;03.05.14;;Málaga;0–1;Elche;;La Rosaleda;Estrada Fernández;Match Report;
36;Sat;03.05.14;;Barcelona;2–2;Getafe;;Camp Nou;Teixeira Vitienes;Match Report;
36;Sat;03.05.14;;Osasuna;0–2;Celta Vigo;;Reyno de Navarra;Gil Manzano;Match Report;
36;Sun;04.05.14;;Levante;2–0;Atlético Madrid;;Ciutat de Valencia;González González;Match Report;
36;Sun;04.05.14;;Sevilla;0–0;Villarreal;;Ramón Sánchez Pizjuán;Prieto Iglesias;Match Report;
36;Sun;04.05.14;;Almería;3–2;Betis;;Estadio Mediterráneo;Iglesias Villanueva;Match Report;
36;Sun;04.05.14;;Real Madrid;2–2;Valencia;;Santiago Bernabéu;Clos Gómez;Match Report;
36;Mon;05.05.14;;Real Sociedad;1–1;Granada;;Anoeta;Teixeira Vitienes;Match Report;
;;;;;;;;;;;
34;Wed;07.05.14;;Valladolid;1–1;Real Madrid;;José Zorrilla;Gil Manzano;Match Report;
;;;;;;;;;;;
37;Sat;10.05.14;;Villarreal;4–0;Rayo Vallecano;;El Madrigal;González González;Match Report;
37;Sat;10.05.14;;Levante;2–0;Valencia;;Ciutat de Valencia;Velasco Carballo;Match Report;
37;Sun;11.05.14;;Granada;0–2;Almería;;Nuevo Los Cármenes;Gil Manzano;Match Report;
37;Sun;11.05.14;;Getafe;1–0;Sevilla;;Coliseum Alfonso Pérez;Estrada Fernández;Match Report;
37;Sun;11.05.14;;Atlético Madrid;1–1;Málaga;;Vicente Calderón;Teixeira Vitienes;Match Report;
37;Sun;11.05.14;;Espanyol;1–1;Osasuna;;Cornellá - El Prat;Iglesias Villanueva;Match Report;
37;Sun;11.05.14;;Elche;0–0;Barcelona;;Martínez Valero;Teixeira Vitienes;Match Report;
37;Sun;11.05.14;;Betis;4–3;Valladolid;;Benito Villamarín;Álvarez Izquierdo;Match Report;
37;Sun;11.05.14;;Celta Vigo;2–0;Real Madrid;;Balaídos;Hernández Hernández;Match Report;
37;Sun;11.05.14;;Athletic Club;1–1;Real Sociedad;;San Mamés;Del Cerro Grande;Match Report;
;;;;;;;;;;;
38;Fri;16.05.14;;Málaga;1–0;Levante;;La Rosaleda;Prieto Iglesias;Match Report;
38;Sat;17.05.14;;Real Madrid;3–1;Espanyol;;Santiago Bernabéu;Fernández Borbalán;Match Report;
38;Sat;17.05.14;;Valencia;2–1;Celta Vigo;;Mestalla;Del Cerro Grande;Match Report;
38;Sat;17.05.14;;Barcelona;1–1;Atlético Madrid;;Camp Nou;Mateu Lahoz;Match Report;
38;Sun;18.05.14;;Rayo Vallecano;1–2;Getafe;;Estadio de Vallecas Teresa Rivero;Gil Manzano;Match Report;
38;Sun;18.05.14;;Almería;0–0;Athletic Club;;Estadio Mediterráneo;Estrada Fernández;Match Report;
38;Sun;18.05.14;;Osasuna;2–1;Betis;;Reyno de Navarra;Martínez Munuera;Match Report;
38;Sun;18.05.14;;Real Sociedad;1–2;Villarreal;;Anoeta;Velasco Carballo;Match Report;
38;Sun;18.05.14;;Valladolid;0–1;Granada;;José Zorrilla;Clos Gómez;Match Report;
38;Sun;18.05.14;;Sevilla;3–1;Elche;;Ramón Sánchez Pizjuán;Hernández Hernández;Match Report;
