Wk;Day;Date;Time;Home;Score;Away;Attendance;Venue;Referee;Match Report;Notes
19;Sat;30.01.16;15:30;Darmstadt 98;0–2;Schalke 04;17,000;Jonathan-Heimes-Stadion am Böllenfalltor;Daniel Siebert;Match Report;
19;Sat;30.01.16;15:30;Werder Bremen;3–3;Hertha BSC;40,141;Weserstadion;Bastian Dankert;Match Report;
19;Sat;30.01.16;15:30;Leverkusen;3–0;Hannover 96;28,790;BayArena;Tobias Welz;Match Report;
19;Sat;30.01.16;15:30;Augsburg;0–0;Eint Frankfurt;28,653;WWK Arena;Sascha Stegemann;Match Report;
19;Sat;30.01.16;15:30;Dortmund;2–0;Ingolstadt 04;81,359;Signal Iduna Park;Guido Winkmann;Match Report;
19;Sat;30.01.16;18:30;Stuttgart;2–1;Hamburger SV;46,600;Mercedes-Benz Arena;Günter Perl;Match Report;
19;Sun;31.01.16;15:30;Wolfsburg;1–1;Köln;29,156;Volkswagen Arena;Wolfgang Stark;Match Report;
19;Sun;31.01.16;17:30;Bayern Munich;2–0;Hoffenheim;75,000;Allianz Arena;Jochen Drees;Match Report;
;;;;;;;;;;;
20;Fri;05.02.16;20:30;M'Gladbach;5–1;Werder Bremen;51,569;Stadion im Borussia-Park;Sascha Stegemann;Match Report;
20;Sat;06.02.16;15:30;Eint Frankfurt;2–4;Stuttgart;42,000;Commerzbank-Arena;Peter Sippel;Match Report;
20;Sat;06.02.16;15:30;Schalke 04;3–0;Wolfsburg;61,483;Veltins-Arena;Tobias Welz;Match Report;
20;Sat;06.02.16;15:30;Hertha BSC;0–0;Dortmund;74,244;Olympiastadion Berlin;Marco Fritz;Match Report;
20;Sat;06.02.16;15:30;Hannover 96;0–1;Mainz 05;35,596;HDI-Arena;Robert Hartmann;Match Report;
20;Sat;06.02.16;15:30;Ingolstadt 04;2–1;Augsburg;15,356;Audi-Sportpark;Michael Weiner;Match Report;
20;Sat;06.02.16;18:30;Leverkusen;0–0;Bayern Munich;30,210;BayArena;Knut Kircher;Match Report;
20;Sun;07.02.16;15:30;Hamburger SV;1–1;Köln;51,999;Volksparkstadion;Felix Brych;Match Report;
20;Sun;07.02.16;17:30;Hoffenheim;0–2;Darmstadt 98;26,231;PreZero Arena;Christian Dingert;Match Report;
;;;;;;;;;;;
21;Fri;12.02.16;20:30;Mainz 05;2–1;Schalke 04;32,107;Opel Arena;Manuel Gräfe;Match Report;
21;Sat;13.02.16;15:30;Stuttgart;2–0;Hertha BSC;45,465;Mercedes-Benz Arena;Christian Dingert;Match Report;
21;Sat;13.02.16;15:30;Werder Bremen;1–1;Hoffenheim;38,454;Weserstadion;Benjamin Brand;Match Report;
21;Sat;13.02.16;15:30;Darmstadt 98;1–2;Leverkusen;16,800;Jonathan-Heimes-Stadion am Böllenfalltor;Jochen Drees;Match Report;
21;Sat;13.02.16;15:30;Wolfsburg;2–0;Ingolstadt 04;26,884;Volkswagen Arena;Patrick Ittrich;Match Report;
21;Sat;13.02.16;15:30;Dortmund;1–0;Hannover 96;80,900;Signal Iduna Park;Günter Perl;Match Report;
21;Sat;13.02.16;18:30;Köln;3–1;Eint Frankfurt;49,200;RheinEnergieSTADION;Felix Zwayer;Match Report;
21;Sun;14.02.16;15:30;Hamburger SV;3–2;M'Gladbach;56,706;Volksparkstadion;Deniz Aytekin;Match Report;
21;Sun;14.02.16;17:30;Augsburg;1–3;Bayern Munich;30,660;WWK Arena;Florian Meyer;Match Report;
;;;;;;;;;;;
22;Fri;19.02.16;20:30;Eint Frankfurt;0–0;Hamburger SV;47,200;Commerzbank-Arena;Wolfgang Stark;Match Report;
22;Sat;20.02.16;15:30;M'Gladbach;1–0;Köln;52,226;Stadion im Borussia-Park;Knut Kircher;Match Report;
22;Sat;20.02.16;15:30;Ingolstadt 04;2–0;Werder Bremen;15,000;Audi-Sportpark;Tobias Welz;Match Report;
22;Sat;20.02.16;15:30;Hoffenheim;3–2;Mainz 05;24,019;PreZero Arena;Günter Perl;Match Report;
22;Sat;20.02.16;15:30;Hertha BSC;1–1;Wolfsburg;40,126;Olympiastadion Berlin;Sascha Stegemann;Match Report;
22;Sat;20.02.16;15:30;Bayern Munich;3–1;Darmstadt 98;75,000;Allianz Arena;Michael Weiner;Match Report;
22;Sun;21.02.16;15:30;Leverkusen;0–1;Dortmund;30,210;BayArena;Felix Zwayer;Match Report;
22;Sun;21.02.16;17:30;Schalke 04;1–1;Stuttgart;61,262;Veltins-Arena;Bastian Dankert;Match Report;
22;Sun;21.02.16;17:30;Hannover 96;0–1;Augsburg;32,400;HDI-Arena;Daniel Siebert;Match Report;
;;;;;;;;;;;
23;Fri;26.02.16;20:30;Köln;0–1;Hertha BSC;48,900;RheinEnergieSTADION;Tobias Stieler;Match Report;
23;Sat;27.02.16;15:30;Stuttgart;1–2;Hannover 96;54,356;Mercedes-Benz Arena;Sascha Stegemann;Match Report;
23;Sat;27.02.16;15:30;Hamburger SV;1–1;Ingolstadt 04;50,675;Volksparkstadion;Marco Fritz;Match Report;
23;Sat;27.02.16;15:30;Werder Bremen;2–2;Darmstadt 98;40,396;Weserstadion;Robert Hartmann;Match Report;
23;Sat;27.02.16;15:30;Wolfsburg;0–2;Bayern Munich;30,000;Volkswagen Arena;Manuel Gräfe;Match Report;
23;Sun;28.02.16;15:30;Augsburg;2–2;M'Gladbach;29,665;WWK Arena;Knut Kircher;Match Report;
23;Sun;28.02.16;17:30;Mainz 05;3–1;Leverkusen;26,557;Opel Arena;Deniz Aytekin;Match Report;
23;Sun;28.02.16;17:30;Dortmund;3–1;Hoffenheim;81,359;Signal Iduna Park;Peter Sippel;Match Report;
23;Sun;28.02.16;19:30;Eint Frankfurt;0–0;Schalke 04;43,500;Commerzbank-Arena;Felix Brych;Match Report;
;;;;;;;;;;;
24;Tue;01.03.16;20:00;Hannover 96;0–4;Wolfsburg;34,500;HDI-Arena;Bastian Dankert;Match Report;
24;Tue;01.03.16;20:00;Ingolstadt 04;1–1;Köln;14,503;Audi-Sportpark;Florian Meyer;Match Report;
24;Wed;02.03.16;20:00;Bayern Munich;1–2;Mainz 05;75,000;Allianz Arena;Sascha Stegemann;Match Report;
24;Wed;02.03.16;20:00;Schalke 04;3–2;Hamburger SV;60,856;Veltins-Arena;Günter Perl;Match Report;
