Wk;Day;Date;Time;Home;Score;Away;Attendance;Venue;Referee;Match Report;Notes
22;Sun;29.01.17;15:00;Fiorentina;3–3;Genoa;27,301;Stadio Artemio Franchi;Daniele Orsato;Match Report;
22;Sun;29.01.17;15:00;Crotone;4–1;Empoli;7,486;Stadio Ezio Scida;Paolo Tagliavento;Match Report;
22;Sun;29.01.17;15:00;Sassuolo;0–2;Juventus;21,584;Stadio Città del Tricolore;Daniele Doveri;Match Report;
22;Sun;29.01.17;20:45;Napoli;1–1;Palermo;41,166;Stadio San Paolo;Domenico Celi;Match Report;
;;;;;;;;;;;
19;Wed;01.02.17;20:45;Pescara;1–2;Fiorentina;8,483;Stadio Adriatico-Giovanni Cornacchia;Carmine Russo;Match Report;
;;;;;;;;;;;
23;Sat;04.02.17;20:45;Bologna;1–7;Napoli;37,043;Stadio Renato Dall'Ara;Davide Massa;Match Report;
23;Sun;05.02.17;12:30;Milan;0–1;Sampdoria;31,974;Stadio Giuseppe Meazza;Marco Guida;Match Report;
23;Sun;05.02.17;15:00;Pescara;2–6;Lazio;11,511;Stadio Adriatico-Giovanni Cornacchia;Piero Giacomelli;Match Report;
23;Sun;05.02.17;15:00;Chievo;0–0;Udinese;10,000;Stadio Marc'Antonio Bentegodi;Gianluca Aureliano;Match Report;
23;Sun;05.02.17;15:00;Genoa;0–1;Sassuolo;18,686;Stadio Comunale Luigi Ferraris;Carmine Russo;Match Report;
23;Sun;05.02.17;15:00;Empoli;1–1;Torino;7,725;Stadio Carlo Castellani;Marco Di Bello;Match Report;
23;Sun;05.02.17;15:00;Atalanta;2–0;Cagliari;14,782;Stadio Atleti Azzurri d'Italia;Claudio Gavillucci;Match Report;
23;Sun;05.02.17;18:00;Palermo;1–0;Crotone;8,934;Stadio Renzo Barbera;Gianluca Rocchi;Match Report;
23;Sun;05.02.17;20:45;Juventus;1–0;Inter;41,318;Allianz Stadium;Nicola Rizzoli;Match Report;
23;Tue;07.02.17;20:45;Roma;4–0;Fiorentina;25,394;Stadio Olimpico;Massimiliano Irrati;Match Report;
;;;;;;;;;;;
18;Wed;08.02.17;18:00;Crotone;0–2;Juventus;15,353;Stadio Ezio Scida;Paolo Valeri;Match Report;
18;Wed;08.02.17;20:45;Bologna;0–1;Milan;23,863;Stadio Renato Dall'Ara;Daniele Doveri;Match Report;
;;;;;;;;;;;
24;Fri;10.02.17;20:45;Napoli;2–0;Genoa;42,437;Stadio San Paolo;Piero Giacomelli;Match Report;
24;Sat;11.02.17;20:45;Fiorentina;3–0;Udinese;24,360;Stadio Artemio Franchi;Maurizio Mariani;Match Report;
24;Sun;12.02.17;12:30;Crotone;0–2;Roma;11,309;Stadio Ezio Scida;Carmine Russo;Match Report;
24;Sun;12.02.17;15:00;Palermo;1–3;Atalanta;12,844;Stadio Renzo Barbera;Daniele Orsato;Match Report;
24;Sun;12.02.17;15:00;Inter;2–0;Empoli;23,148;Stadio Giuseppe Meazza;Domenico Celi;Match Report;
24;Sun;12.02.17;15:00;Sassuolo;1–3;Chievo;9,581;Stadio Città del Tricolore;Luca Pairetto;Match Report;
24;Sun;12.02.17;15:00;Torino;5–3;Pescara;14,827;Stadio Olimpico di Torino;Fabio Maresca;Match Report;
24;Sun;12.02.17;18:00;Sampdoria;3–1;Bologna;17,973;Stadio Comunale Luigi Ferraris;Michael Fabbri;Match Report;
24;Sun;12.02.17;20:45;Cagliari;0–2;Juventus;15,874;Stadio Sant'Elia;Giampaolo Calvarese;Match Report;
24;Mon;13.02.17;20:45;Lazio;1–1;Milan;25,000;Stadio Olimpico;Antonio Damato;Match Report;
;;;;;;;;;;;
25;Fri;17.02.17;20:45;Juventus;4–1;Palermo;39,247;Allianz Stadium;Marco Di Bello;Match Report;
25;Sat;18.02.17;18:00;Atalanta;1–0;Crotone;17,577;Stadio Atleti Azzurri d'Italia;Luca Banti;Match Report;
25;Sat;18.02.17;20:45;Empoli;1–2;Lazio;8,743;Stadio Carlo Castellani;Nicola Rizzoli;Match Report;
25;Sun;19.02.17;12:30;Bologna;0–1;Inter;28,006;Stadio Renato Dall'Ara;Paolo Mazzoleni;Match Report;
25;Sun;19.02.17;15:00;Pescara;5–0;Genoa;11,142;Stadio Adriatico-Giovanni Cornacchia;Eugenio Abbattista;Match Report;
25;Sun;19.02.17;15:00;Sampdoria;1–1;Cagliari;18,434;Stadio Comunale Luigi Ferraris;Davide Massa;Match Report;
25;Sun;19.02.17;15:00;Chievo;1–3;Napoli;10,000;Stadio Marc'Antonio Bentegodi;Massimiliano Irrati;Match Report;
25;Sun;19.02.17;15:00;Udinese;1–2;Sassuolo;17,719;Dacia Arena;Paolo Tagliavento;Match Report;
25;Sun;19.02.17;18:00;Roma;4–1;Torino;31,165;Stadio Olimpico;Marco Guida;Match Report;
25;Sun;19.02.17;20:45;Milan;2–1;Fiorentina;32,743;Stadio Giuseppe Meazza;Paolo Valeri;Match Report;
;;;;;;;;;;;
26;Sat;25.02.17;18:00;Napoli;0–2;Atalanta;45,800;Stadio San Paolo;Domenico Celi;Match Report;
26;Sat;25.02.17;20:45;Juventus;2–0;Empoli;38,297;Allianz Stadium;Maurizio Mariani;Match Report;
26;Sun;26.02.17;12:30;Palermo;1–1;Sampdoria;10,139;Stadio Renzo Barbera;Daniele Doveri;Match Report;
26;Sun;26.02.17;15:00;Lazio;1–0;Udinese;15,000;Stadio Olimpico;Luca Pairetto;Match Report;
26;Sun;26.02.17;15:00;Chievo;2–0;Pescara;9,500;Stadio Marc'Antonio Bentegodi;Claudio Gavillucci;Match Report;
26;Sun;26.02.17;15:00;Crotone;1–2;Cagliari;7,341;Stadio Ezio Scida;Daniele Orsato;Match Report;
26;Sun;26.02.17;15:00;Sassuolo;0–1;Milan;18,842;Stadio Città del Tricolore;Giampaolo Calvarese;Match Report;
26;Sun;26.02.17;15:00;Genoa;1–1;Bologna;18,788;Stadio Comunale Luigi Ferraris;Gianluca Rocchi;Match Report;
26;Sun;26.02.17;20:45;Inter;1–3;Roma;58,652;Stadio Giuseppe Meazza;Paolo Tagliavento;Match Report;
26;Mon;27.02.17;20:45;Fiorentina;2–2;Torino;23,260;Stadio Artemio Franchi;Piero Giacomelli;Match Report;
;;;;;;;;;;;
27;Sat;04.03.17;15:00;Roma;1–2;Napoli;30,909;Stadio Olimpico;Luca Banti;Match Report;
27;Sat;04.03.17;18:00;Sampdoria;3–1;Pescara;17,660;Stadio Comunale Luigi Ferraris;Fabrizio Pasqua;Match Report;
27;Sat;04.03.17;20:45;Milan;3–1;Chievo;27,357;Stadio Giuseppe Meazza;Fabio Maresca;Match Report;
27;Sun;05.03.17;12:30;Atalanta;0–0;Fiorentina;18,919;Stadio Atleti Azzurri d'Italia;Marco Guida;Match Report;
27;Sun;05.03.17;15:00;Torino;3–1;Palermo;16,098;Stadio Olimpico di Torino;Nicola Rizzoli;Match Report;
27;Sun;05.03.17;15:00;Empoli;0–2;Genoa;7,655;Stadio Carlo Castellani;Daniele Doveri;Match Report;
27;Sun;05.03.17;15:00;Crotone;0–0;Sassuolo;7,544;Stadio Ezio Scida;Michael Fabbri;Match Report;
27;Sun;05.03.17;15:00;Udinese;1–1;Juventus;25,828;Dacia Arena;Antonio Damato;Match Report;
27;Sun;05.03.17;15:00;Cagliari;1–5;Inter;15,649;Stadio Sant'Elia;Marco Di Bello;Match Report;
27;Sun;05.03.17;20:45;Bologna;0–2;Lazio;18,262;Stadio Renato Dall'Ara;Carmine Russo;Match Report;
;;;;;;;;;;;
28;Fri;10.03.17;20:45;Juventus;2–1;Milan;40,573;Allianz Stadium;Davide Massa;Match Report;
28;Sat;11.03.17;20:45;Genoa;0–1;Sampdoria;31,190;Stadio Comunale Luigi Ferraris;Daniele Orsato;Match Report;
28;Sun;12.03.17;12:30;Sassuolo;0–1;Bologna;10,773;Stadio Città del Tricolore;Paolo Valeri;Match Report;
28;Sun;12.03.17;15:00;Pescara;1–3;Udinese;11,105;Stadio Adriatico-Giovanni Cornacchia;Domenico Celi;Match Report;
28;Sun;12.03.17;15:00;Inter;7–1;Atalanta;59,359;Stadio Giuseppe Meazza;Massimiliano Irrati;Match Report;
28;Sun;12.03.17;15:00;Napoli;3–0;Crotone;45,169;Stadio San Paolo;Maurizio Mariani;Match Report;
28;Sun;12.03.17;15:00;Chievo;4–0;Empoli;10,000;Stadio Marc'Antonio Bentegodi;Piero Giacomelli;Match Report;
28;Sun;12.03.17;15:00;Fiorentina;1–0;Cagliari;25,656;Stadio Artemio Franchi;Claudio Gavillucci;Match Report;
28;Sun;12.03.17;20:45;Palermo;0–3;Roma;12,961;Stadio Renzo Barbera;Gianluca Rocchi;Match Report;
28;Mon;13.03.17;20:45;Lazio;3–1;Torino;20,000;Stadio Olimpico;Paolo Mazzoleni;Match Report;
;;;;;;;;;;;
29;Sat;18.03.17;18:00;Torino;2–2;Inter;26,000;Stadio Olimpico di Torino;Luca Banti;Match Report;
29;Sat;18.03.17;20:45;Milan;1–0;Genoa;34,851;Stadio Giuseppe Meazza;Carmine Russo;Match Report;
29;Sun;19.03.17;12:30;Empoli;2–3;Napoli;13,732;Stadio Carlo Castellani;Antonio Damato;Match Report;
29;Sun;19.03.17;15:00;Sampdoria;0–1;Juventus;26,127;Stadio Comunale Luigi Ferraris;Paolo Tagliavento;Match Report;
29;Sun;19.03.17;15:00;Bologna;4–1;Chievo;20,982;Stadio Renato Dall'Ara;Rosario Abisso;Match Report;
29;Sun;19.03.17;15:00;Crotone;0–1;Fiorentina;7,997;Stadio Ezio Scida;Luca Pairetto;Match Report;
29;Sun;19.03.17;15:00;Atalanta;3–0;Pescara;17,844;Stadio Atleti Azzurri d'Italia;Michael Fabbri;Match Report;
29;Sun;19.03.17;15:00;Cagliari;0–0;Lazio;15,535;Stadio Sant'Elia;Marco Guida;Match Report;
29;Sun;19.03.17;18:00;Udinese;4–1;Palermo;15,469;Dacia Arena;Fabio Maresca;Match Report;
29;Sun;19.03.17;20:45;Roma;3–1;Sassuolo;25,477;Stadio Olimpico;Marco Di Bello;Match Report;
;;;;;;;;;;;
30;Sat;01.04.17;18:00;Sassuolo;1–2;Lazio;12,737;Stadio Città del Tricolore;Piero Giacomelli;Match Report;
30;Sat;01.04.17;20:45;Roma;2–0;Empoli;31,946;Stadio Olimpico;Davide Massa;Match Report;
30;Sun;02.04.17;12:30;Torino;2–2;Udinese;17,882;Stadio Olimpico di Torino;Davide Ghersini;Match Report;
30;Sun;02.04.17;15:00;Fiorentina;1–0;Bologna;27,496;Stadio Artemio Franchi;Daniele Doveri;Match Report;
30;Sun;02.04.17;15:00;Palermo;1–3;Cagliari;11,938;Stadio Renzo Barbera;Paolo Valeri;Match Report;
30;Sun;02.04.17;15:00;Chievo;1–2;Crotone;8,000;Stadio Marc'Antonio Bentegodi;Giampaolo Calvarese;Match Report;
30;Sun;02.04.17;15:00;Pescara;1–1;Milan;19,809;Stadio Adriatico-Giovanni Cornacchia;Paolo Mazzoleni;Match Report;
30;Sun;02.04.17;15:00;Genoa;0–5;Atalanta;17,730;Stadio Comunale Luigi Ferraris;Claudio Gavillucci;Match Report;
30;Sun;02.04.17;20:45;Napoli;1–1;Juventus;53,085;Stadio San Paolo;Daniele Orsato;Match Report;
30;Mon;03.04.17;20:45;Inter;1–2;Sampdoria;47,043;Stadio Giuseppe Meazza;Domenico Celi;Match Report;
;;;;;;;;;;;
31;Sat;08.04.17;15:00;Empoli;1–1;Pescara;7,711;Stadio Carlo Castellani;Paolo Tagliavento;Match Report;
31;Sat;08.04.17;18:00;Atalanta;1–1;Sassuolo;18,209;Stadio Atleti Azzurri d'Italia;Nicola Rizzoli;Match Report;
31;Sat;08.04.17;20:45;Juventus;2–0;Chievo;39,196;Allianz Stadium;Michael Fabbri;Match Report;
31;Sun;09.04.17;12:30;Sampdoria;2–2;Fiorentina;19,347;Stadio Comunale Luigi Ferraris;Carmine Russo;Match Report;
31;Sun;09.04.17;15:00;Bologna;0–3;Roma;22,947;Stadio Renato Dall'Ara;Antonio Damato;Match Report;
31;Sun;09.04.17;15:00;Crotone;2–1;Inter;13,967;Stadio Ezio Scida;Marco Guida;Match Report;
31;Sun;09.04.17;15:00;Udinese;3–0;Genoa;16,126;Dacia Arena;Maurizio Mariani;Match Report;
31;Sun;09.04.17;15:00;Cagliari;2–3;Torino;12,103;Stadio Sant'Elia;Gianluca Rocchi;Match Report;
31;Sun;09.04.17;15:00;Milan;4–0;Palermo;36,808;Stadio Giuseppe Meazza;Marco Di Bello;Match Report;
31;Sun;09.04.17;20:45;Lazio;0–3;Napoli;30,000;Stadio Olimpico;Massimiliano Irrati;Match Report;
;;;;;;;;;;;
32;Sat;15.04.17;12:30;Inter;2–2;Milan;78,328;Stadio Giuseppe Meazza;Daniele Orsato;Match Report;
32;Sat;15.04.17;15:00;Roma;1–1;Atalanta;34,546;Stadio Olimpico;Piero Giacomelli;Match Report;
32;Sat;15.04.17;15:00;Palermo;0–0;Bologna;9,915;Stadio Renzo Barbera;Luca Banti;Match Report;
32;Sat;15.04.17;15:00;Genoa;2–2;Lazio;19,545;Stadio Comunale Luigi Ferraris;Fabio Maresca;Match Report;
32;Sat;15.04.17;15:00;Pescara;0–2;Juventus;19,938;Stadio Adriatico-Giovanni Cornacchia;Marco Di Bello;Match Report;
32;Sat;15.04.17;15:00;Cagliari;4–0;Chievo;11,195;Stadio Sant'Elia;Gianluca Manganiello;Match Report;
32;Sat;15.04.17;15:00;Fiorentina;1–2;Empoli;26,195;Stadio Artemio Franchi;Paolo Mazzoleni;Match Report;
32;Sat;15.04.17;15:00;Torino;1–1;Crotone;18,750;Stadio Olimpico di Torino;Daniele Doveri;Match Report;
32;Sat;15.04.17;18:00;Sassuolo;2–1;Sampdoria;11,362;Stadio Città del Tricolore;Luca Pairetto;Match Report;
32;Sat;15.04.17;20:45;Napoli;3–0;Udinese;38,764;Stadio San Paolo;Davide Massa;Match Report;
;;;;;;;;;;;
33;Sat;22.04.17;18:00;Atalanta;3–2;Bologna;17,528;Stadio Atleti Azzurri d'Italia;Carmine Russo;Match Report;
33;Sat;22.04.17;20:45;Fiorentina;5–4;Inter;30,011;Stadio Artemio Franchi;Paolo Valeri;Match Report;
33;Sun;23.04.17;12:30;Sassuolo;2–2;Napoli;18,870;Stadio Città del Tricolore;Antonio Damato;Match Report;
33;Sun;23.04.17;15:00;Milan;1–2;Empoli;39,529;Stadio Giuseppe Meazza;Claudio Gavillucci;Match Report;
33;Sun;23.04.17;15:00;Sampdoria;1–2;Crotone;18,215;Stadio Comunale Luigi Ferraris;Nicola Rizzoli;Match Report;
33;Sun;23.04.17;15:00;Chievo;1–3;Torino;10,000;Stadio Marc'Antonio Bentegodi;Maurizio Mariani;Match Report;
33;Sun;23.04.17;15:00;Lazio;6–2;Palermo;25,000;Stadio Olimpico;Michael Fabbri;Match Report;
33;Sun;23.04.17;15:00;Udinese;2–1;Cagliari;16,623;Dacia Arena;Valerio Marini;Match Report;
33;Sun;23.04.17;20:45;Juventus;4–0;Genoa;39,220;Allianz Stadium;Giampaolo Calvarese;Match Report;
33;Mon;24.04.17;20:45;Pescara;1–4;Roma;15,368;Stadio Adriatico-Giovanni Cornacchia;Massimiliano Irrati;Match Report;
;;;;;;;;;;;
34;Fri;28.04.17;20:45;Atalanta;2–2;Juventus;19,600;Stadio Atleti Azzurri d'Italia;Marco Guida;Match Report;
34;Sat;29.04.17;20:45;Torino;1–1;Sampdoria;17,349;Stadio Olimpico di Torino;Davide Massa;Match Report;
34;Sun;30.04.17;12:30;Roma;1–3;Lazio;43,794;Stadio Olimpico;Daniele Orsato;Match Report;
34;Sun;30.04.17;15:00;Genoa;1–2;Chievo;19,467;Stadio Comunale Luigi Ferraris;Luca Pairetto;Match Report;
34;Sun;30.04.17;15:00;Empoli;1–3;Sassuolo;7,484;Stadio Carlo Castellani;Daniele Doveri;Match Report;
34;Sun;30.04.17;15:00;Cagliari;1–0;Pescara;11,125;Stadio Sant'Elia;Daniele Minelli;Match Report;
34;Sun;30.04.17;15:00;Crotone;1–1;Milan;14,518;Stadio Ezio Scida;Luca Banti;Match Report;
34;Sun;30.04.17;15:00;Palermo;2–0;Fiorentina;10,327;Stadio Renzo Barbera;Paolo Tagliavento;Match Report;
34;Sun;30.04.17;15:00;Bologna;4–0;Udinese;22,360;Stadio Renato Dall'Ara;Domenico Celi;Match Report;
34;Sun;30.04.17;20:45;Inter;0–1;Napoli;57,076;Stadio Giuseppe Meazza;Gianluca Rocchi;Match Report;
;;;;;;;;;;;
35;Sat;06.05.17;18:00;Napoli;3–1;Cagliari;47,281;Stadio San Paolo;Piero Giacomelli;Match Report;
35;Sat;06.05.17;20:45;Juventus;1–1;Torino;39,239;Allianz Stadium;Paolo Valeri;Match Report;
35;Sun;07.05.17;12:30;Udinese;1–1;Atalanta;18,476;Dacia Arena;Marco Di Bello;Match Report;
35;Sun;07.05.17;15:00;Genoa;1–0;Inter;20,980;Stadio Comunale Luigi Ferraris;Antonio Damato;Match Report;
35;Sun;07.05.17;15:00;Sassuolo;2–2;Fiorentina;11,152;Stadio Città del Tricolore;Claudio Gavillucci;Match Report;
35;Sun;07.05.17;15:00;Chievo;1–1;Palermo;10,000;Stadio Marc'Antonio Bentegodi;Marco Serra;Match Report;
35;Sun;07.05.17;15:00;Empoli;3–1;Bologna;8,883;Stadio Carlo Castellani;Giampaolo Calvarese;Match Report;
35;Sun;07.05.17;15:00;Lazio;7–3;Sampdoria;40,000;Stadio Olimpico;Paolo Mazzoleni;Match Report;
35;Sun;07.05.17;15:00;Pescara;0–1;Crotone;10,447;Stadio Adriatico-Giovanni Cornacchia;Carmine Russo;Match Report;
35;Sun;07.05.17;20:45;Milan;1–4;Roma;54,022;Stadio Giuseppe Meazza;Nicola Rizzoli;Match Report;
;;;;;;;;;;;
36;Sat;13.05.17;18:00;Fiorentina;3–2;Lazio;25,770;Stadio Artemio Franchi;Domenico Celi;Match Report;
36;Sat;13.05.17;20:45;Atalanta;1–1;Milan;19,656;Stadio Atleti Azzurri d'Italia;Gianluca Rocchi;Match Report;
36;Sun;14.05.17;12:30;Inter;1–2;Sassuolo;42,222;Stadio Giuseppe Meazza;Davide Massa;Match Report;
36;Sun;14.05.17;15:00;Torino;0–5;Napoli;24,267;Stadio Olimpico di Torino;Massimiliano Irrati;Match Report;
36;Sun;14.05.17;15:00;Sampdoria;1–1;Chievo;18,163;Stadio Comunale Luigi Ferraris;Fabio Maresca;Match Report;
36;Sun;14.05.17;15:00;Crotone;1–0;Udinese;8,500;Stadio Ezio Scida;Michael Fabbri;Match Report;
36;Sun;14.05.17;15:00;Bologna;3–1;Pescara;21,546;Stadio Renato Dall'Ara;Antonio Di Martino;Match Report;
36;Sun;14.05.17;15:00;Palermo;1–0;Genoa;8,863;Stadio Renzo Barbera;Daniele Doveri;Match Report;
36;Sun;14.05.17;15:00;Cagliari;3–2;Empoli;12,021;Stadio Sant'Elia;Maurizio Mariani;Match Report;
36;Sun;14.05.17;20:45;Roma;3–1;Juventus;53,023;Stadio Olimpico;Luca Banti;Match Report;
;;;;;;;;;;;
37;Sat;20.05.17;18:00;Chievo;3–5;Roma;20,000;Stadio Marc'Antonio Bentegodi;Antonio Damato;Match Report;
37;Sat;20.05.17;20:45;Napoli;4–1;Fiorentina;49,519;Stadio San Paolo;Nicola Rizzoli;Match Report;
37;Sun;21.05.17;15:00;Empoli;0–1;Atalanta;10,233;Stadio Carlo Castellani;Paolo Valeri;Match Report;
37;Sun;21.05.17;15:00;Genoa;2–1;Torino;26,106;Stadio Comunale Luigi Ferraris;Marco Guida;Match Report;
37;Sun;21.05.17;15:00;Milan;3–0;Bologna;41,054;Stadio Giuseppe Meazza;Piero Giacomelli;Match Report;
37;Sun;21.05.17;15:00;Juventus;3–0;Crotone;39,305;Allianz Stadium;Paolo Mazzoleni;Match Report;
37;Sun;21.05.17;15:00;Sassuolo;6–2;Cagliari;10,806;Stadio Città del Tricolore;Luigi Nasca;Match Report;
37;Sun;21.05.17;15:00;Udinese;1–1;Sampdoria;16,119;Dacia Arena;Riccardo Pinzani;Match Report;
37;Sun;21.05.17;20:45;Lazio;1–3;Inter;30,000;Stadio Olimpico;Marco Di Bello;Match Report;
37;Mon;22.05.17;20:45;Pescara;2–0;Palermo;10,062;Stadio Adriatico-Giovanni Cornacchia;Luca Pairetto;Match Report;
;;;;;;;;;;;
38;Sat;27.05.17;18:00;Atalanta;1–0;Chievo;19,217;Stadio Atleti Azzurri d'Italia;Domenico Celi;Match Report;
38;Sat;27.05.17;18:00;Bologna;1–2;Juventus;29,233;Stadio Renato Dall'Ara;Maurizio Mariani;Match Report;
38;Sun;28.05.17;15:00;Cagliari;2–1;Milan;12,225;Stadio Sant'Elia;Rosario Abisso;Match Report;
38;Sun;28.05.17;18:00;Roma;3–2;Genoa;59,716;Stadio Olimpico;Paolo Tagliavento;Match Report;
38;Sun;28.05.17;18:00;Sampdoria;2–4;Napoli;19,147;Stadio Comunale Luigi Ferraris;Luca Banti;Match Report;
38;Sun;28.05.17;20:45;Fiorentina;2–2;Pescara;24,519;Stadio Artemio Franchi;Daniele Martinelli;Match Report;
38;Sun;28.05.17;20:45;Crotone;3–1;Lazio;14,594;Stadio Ezio Scida;Gianluca Rocchi;Match Report;
38;Sun;28.05.17;20:45;Torino;5–3;Sassuolo;16,803;Stadio Olimpico di Torino;Antonio Rapuano;Match Report;
38;Sun;28.05.17;20:45;Palermo;2–1;Empoli;8,559;Stadio Renzo Barbera;Nicola Rizzoli;Match Report;
38;Sun;28.05.17;20:45;Inter;5–2;Udinese;36,689;Stadio Giuseppe Meazza;Aleandro Di Paolo;Match Report;
