Wk;Day;Date;Time;Home;Score;Away;Attendance;Venue;Referee;Match Report;Notes
25;Sun;24.02.13;;Atlético Madrid;1–0;Espanyol;;Vicente Calderón;Clos Gómez;Match Report;
25;Sun;24.02.13;;Rayo Vallecano;1–2;Valladolid;;Estadio de Vallecas Teresa Rivero;Pérez Montero;Match Report;
25;Sun;24.02.13;;Betis;3–0;Málaga;;Benito Villamarín;Estrada Fernández;Match Report;
25;Mon;25.02.13;;Levante;0–2;Osasuna;;Ciutat de Valencia;González González;Match Report;
;;;;;;;;;;;
26;Fri;01.03.13;;Getafe;2–0;Zaragoza;;Coliseum Alfonso Pérez;Muñiz Fernández;Match Report;
26;Sat;02.03.13;;La Coruña;0–0;Rayo Vallecano;;Riazor;Hernández Hernández;Match Report;
26;Sat;02.03.13;;Osasuna;0–1;Athletic Club;;Reyno de Navarra;Teixeira Vitienes;Match Report;
26;Sat;02.03.13;;Real Madrid;2–1;Barcelona;;Santiago Bernabéu;Pérez Lasa;Match Report;
26;Sat;02.03.13;;Valencia;2–2;Levante;;Mestalla;Velasco Carballo;Match Report;
26;Sun;03.03.13;;Granada;1–2;Mallorca;;Nuevo Los Cármenes;González González;Match Report;
26;Sun;03.03.13;;Málaga;0–0;Atlético Madrid;;La Rosaleda;Gil Manzano;Match Report;
26;Sun;03.03.13;;Espanyol;0–0;Valladolid;;Cornellá - El Prat;Mateu Lahoz;Match Report;
26;Sun;03.03.13;;Real Sociedad;3–3;Betis;;Anoeta;Iglesias Villanueva;Match Report;
26;Mon;04.03.13;;Sevilla;4–1;Celta Vigo;;Ramón Sánchez Pizjuán;Del Cerro Grande;Match Report;
;;;;;;;;;;;
27;Fri;08.03.13;;Betis;2–1;Osasuna;;Benito Villamarín;Hernández Hernández;Match Report;
27;Sat;09.03.13;;Rayo Vallecano;2–0;Espanyol;;Estadio de Vallecas Teresa Rivero;Muñiz Fernández;Match Report;
27;Sat;09.03.13;;Barcelona;2–0;La Coruña;;Camp Nou;Pérez Montero;Match Report;
27;Sat;09.03.13;;Mallorca;2–1;Sevilla;;Son Moix;Clos Gómez;Match Report;
27;Sat;09.03.13;;Valladolid;1–1;Málaga;;José Zorrilla;Teixeira Vitienes;Match Report;
27;Sun;10.03.13;;Levante;0–0;Getafe;;Ciutat de Valencia;Undiano Mallenco;Match Report;
27;Sun;10.03.13;;Athletic Club;1–0;Valencia;;San Mamés;Teixeira Vitienes;Match Report;
27;Sun;10.03.13;;Celta Vigo;1–2;Real Madrid;;Balaídos;Estrada Fernández;Match Report;
27;Sun;10.03.13;;Atlético Madrid;0–1;Real Sociedad;;Vicente Calderón;Ayza Gámez;Match Report;
27;Mon;11.03.13;;Zaragoza;0–0;Granada;;La Romareda;Mateu Lahoz;Match Report;
;;;;;;;;;;;
28;Fri;15.03.13;;La Coruña;3–1;Celta Vigo;;Riazor;Velasco Carballo;Match Report;
28;Sat;16.03.13;;Real Madrid;5–2;Mallorca;;Santiago Bernabéu;Mateu Lahoz;Match Report;
28;Sat;16.03.13;;Real Sociedad;4–1;Valladolid;;Anoeta;Clos Gómez;Match Report;
28;Sat;16.03.13;;Valencia;3–0;Betis;;Mestalla;Muñiz Fernández;Match Report;
28;Sat;16.03.13;;Getafe;1–0;Athletic Club;;Coliseum Alfonso Pérez;Iglesias Villanueva;Match Report;
28;Sun;17.03.13;;Osasuna;0–2;Atlético Madrid;;Reyno de Navarra;Pérez Montero;Match Report;
28;Sun;17.03.13;;Barcelona;3–1;Rayo Vallecano;;Camp Nou;González González;Match Report;
28;Sun;17.03.13;;Sevilla;4–0;Zaragoza;;Ramón Sánchez Pizjuán;Hernández Hernández;Match Report;
28;Sun;17.03.13;;Granada;1–1;Levante;;Nuevo Los Cármenes;Gil Manzano;Match Report;
28;Sun;17.03.13;;Málaga;0–2;Espanyol;;La Rosaleda;Del Cerro Grande;Match Report;
;;;;;;;;;;;
29;Sat;30.03.13;;Levante;1–0;Sevilla;;Ciutat de Valencia;Teixeira Vitienes;Match Report;
29;Sat;30.03.13;;Rayo Vallecano;1–3;Málaga;;Estadio de Vallecas Teresa Rivero;Iglesias Villanueva;Match Report;
29;Sat;30.03.13;;Celta Vigo;2–2;Barcelona;;Balaídos;Mateu Lahoz;Match Report;
29;Sat;30.03.13;;Zaragoza;1–1;Real Madrid;;La Romareda;Undiano Mallenco;Match Report;
29;Sun;31.03.13;;Atlético Madrid;1–1;Valencia;;Vicente Calderón;Estrada Fernández;Match Report;
29;Sun;31.03.13;;Espanyol;2–2;Real Sociedad;;Cornellá - El Prat;Pérez Montero;Match Report;
29;Sun;31.03.13;;Valladolid;1–3;Osasuna;;José Zorrilla;Pérez Lasa;Match Report;
29;Sun;31.03.13;;Mallorca;2–3;La Coruña;;Son Moix;Ayza Gámez;Match Report;
29;Mon;01.04.13;;Betis;0–0;Getafe;;Benito Villamarín;Teixeira Vitienes;Match Report;
29;Mon;01.04.13;;Athletic Club;1–0;Granada;;San Mamés;Del Cerro Grande;Match Report;
;;;;;;;;;;;
30;Fri;05.04.13;;Granada;1–5;Betis;;Nuevo Los Cármenes;Pérez Lasa;Match Report;
30;Sat;06.04.13;;Barcelona;5–0;Mallorca;;Camp Nou;Muñiz Fernández;Match Report;
30;Sat;06.04.13;;Real Madrid;5–1;Levante;;Santiago Bernabéu;Clos Gómez;Match Report;
30;Sat;06.04.13;;La Coruña;3–2;Zaragoza;;Riazor;Teixeira Vitienes;Match Report;
30;Sat;06.04.13;;Real Sociedad;4–2;Málaga;;Anoeta;Undiano Mallenco;Match Report;
30;Sun;07.04.13;;Valencia;2–1;Valladolid;;Mestalla;Hernández Hernández;Match Report;
30;Sun;07.04.13;;Celta Vigo;0–2;Rayo Vallecano;;Balaídos;Pérez Montero;Match Report;
30;Sun;07.04.13;;Getafe;0–0;Atlético Madrid;;Coliseum Alfonso Pérez;Delgado Ferreiro;Match Report;
30;Sun;07.04.13;;Osasuna;0–2;Espanyol;;Reyno de Navarra;Gil Manzano;Match Report;
30;Mon;08.04.13;;Sevilla;2–1;Athletic Club;;Ramón Sánchez Pizjuán;Mateu Lahoz;Match Report;
;;;;;;;;;;;
31;Fri;12.04.13;;Betis;3–3;Sevilla;;Benito Villamarín;Del Cerro Grande;Match Report;
31;Sat;13.04.13;;Valladolid;2–1;Getafe;;José Zorrilla;Ayza Gámez;Match Report;
31;Sat;13.04.13;;Málaga;1–0;Osasuna;;La Rosaleda;Velasco Carballo;Match Report;
31;Sat;13.04.13;;Levante;0–4;La Coruña;;Ciutat de Valencia;Estrada Fernández;Match Report;
31;Sat;13.04.13;;Espanyol;3–3;Valencia;;Cornellá - El Prat;González González;Match Report;
31;Sun;14.04.13;;Athletic Club;0–3;Real Madrid;;San Mamés;Teixeira Vitienes;Match Report;
31;Sun;14.04.13;;Atlético Madrid;5–0;Granada;;Vicente Calderón;Iglesias Villanueva;Match Report;
31;Sun;14.04.13;;Zaragoza;0–3;Barcelona;;La Romareda;Fernández Borbalán;Match Report;
31;Sun;14.04.13;;Rayo Vallecano;0–2;Real Sociedad;;Estadio de Vallecas Teresa Rivero;Álvarez Izquierdo;Match Report;
31;Mon;15.04.13;;Mallorca;1–0;Celta Vigo;;Son Moix;Gil Manzano;Match Report;
;;;;;;;;;;;
32;Fri;19.04.13;;Mallorca;1–1;Rayo Vallecano;;Son Moix;Estrada Fernández;Match Report;
32;Sat;20.04.13;;Granada;1–1;Valladolid;;Nuevo Los Cármenes;Delgado Ferreiro;Match Report;
32;Sat;20.04.13;;Barcelona;1–0;Levante;;Camp Nou;Undiano Mallenco;Match Report;
32;Sat;20.04.13;;Valencia;5–1;Málaga;;Mestalla;Teixeira Vitienes;Match Report;
32;Sat;20.04.13;;Real Madrid;3–1;Betis;;Santiago Bernabéu;Álvarez Izquierdo;Match Report;
32;Sun;21.04.13;;La Coruña;1–1;Athletic Club;;Riazor;Pérez Montero;Match Report;
32;Sun;21.04.13;;Osasuna;0–0;Real Sociedad;;Reyno de Navarra;Mateu Lahoz;Match Report;
32;Sun;21.04.13;;Sevilla;0–1;Atlético Madrid;;Ramón Sánchez Pizjuán;González González;Match Report;
32;Sun;21.04.13;;Getafe;0–2;Espanyol;;Coliseum Alfonso Pérez;Teixeira Vitienes;Match Report;
32;Mon;22.04.13;;Celta Vigo;2–1;Zaragoza;;Balaídos;Del Cerro Grande;Match Report;
;;;;;;;;;;;
33;Fri;26.04.13;;Rayo Vallecano;2–2;Osasuna;;Estadio de Vallecas Teresa Rivero;Ayza Gámez;Match Report;
33;Sat;27.04.13;;Atlético Madrid;1–2;Real Madrid;;Vicente Calderón;Pérez Lasa;Match Report;
33;Sat;27.04.13;;Athletic Club;2–2;Barcelona;;San Mamés;Iglesias Villanueva;Match Report;
33;Sat;27.04.13;;Levante;0–1;Celta Vigo;;Ciutat de Valencia;Muñiz Fernández;Match Report;
33;Sat;27.04.13;;Zaragoza;3–2;Mallorca;;La Romareda;Álvarez Izquierdo;Match Report;
33;Sun;28.04.13;;Valladolid;1–1;Sevilla;;José Zorrilla;Undiano Mallenco;Match Report;
33;Sun;28.04.13;;Espanyol;0–1;Granada;;Cornellá - El Prat;Velasco Carballo;Match Report;
33;Sun;28.04.13;;Málaga;2–1;Getafe;;La Rosaleda;Clos Gómez;Match Report;
33;Sun;28.04.13;;Real Sociedad;4–2;Valencia;;Anoeta;Fernández Borbalán;Match Report;
33;Mon;29.04.13;;Betis;1–1;La Coruña;;Benito Villamarín;Gil Manzano;Match Report;
;;;;;;;;;;;
34;Fri;03.05.13;;Celta Vigo;1–1;Athletic Club;;Balaídos;Velasco Carballo;Match Report;
34;Sat;04.05.13;;Granada;1–0;Málaga;;Nuevo Los Cármenes;Muñiz Fernández;Match Report;
34;Sat;04.05.13;;La Coruña;0–0;Atlético Madrid;;Riazor;Ayza Gámez;Match Report;
34;Sat;04.05.13;;Real Madrid;4–3;Valladolid;;Santiago Bernabéu;Fernández Borbalán;Match Report;
34;Sat;04.05.13;;Valencia;4–0;Osasuna;;Mestalla;Del Cerro Grande;Match Report;
34;Sun;05.05.13;;Zaragoza;3–0;Rayo Vallecano;;La Romareda;Teixeira Vitienes;Match Report;
34;Sun;05.05.13;;Barcelona;4–2;Betis;;Camp Nou;Clos Gómez;Match Report;
34;Sun;05.05.13;;Sevilla;3–0;Espanyol;;Ramón Sánchez Pizjuán;Delgado Ferreiro;Match Report;
34;Sun;05.05.13;;Mallorca;1–1;Levante;;Son Moix;González González;Match Report;
34;Mon;06.05.13;;Getafe;2–1;Real Sociedad;;Coliseum Alfonso Pérez;Undiano Mallenco;Match Report;
;;;;;;;;;;;
36;Wed;08.05.13;;Real Madrid;6–2;Málaga;;Santiago Bernabéu;Gil Manzano;Match Report;
36;Wed;08.05.13;;Celta Vigo;1–3;Atlético Madrid;;Balaídos;Teixeira Vitienes;Match Report;
;;;;;;;;;;;
35;Fri;10.05.13;;Levante;0–0;Zaragoza;;Ciutat de Valencia;Gil Manzano;Match Report;
35;Sat;11.05.13;;Athletic Club;2–1;Mallorca;;San Mamés;Hernández Hernández;Match Report;
35;Sat;11.05.13;;Espanyol;1–1;Real Madrid;;Cornellá - El Prat;Iglesias Villanueva;Match Report;
35;Sat;11.05.13;;Osasuna;1–0;Getafe;;Reyno de Navarra;Álvarez Izquierdo;Match Report;
35;Sat;11.05.13;;Valladolid;1–0;La Coruña;;José Zorrilla;Mateu Lahoz;Match Report;
35;Sun;12.05.13;;Rayo Vallecano;0–4;Valencia;;Estadio de Vallecas Teresa Rivero;Delgado Ferreiro;Match Report;
35;Sun;12.05.13;;Atlético Madrid;1–2;Barcelona;;Vicente Calderón;Pérez Montero;Match Report;
35;Sun;12.05.13;;Málaga;0–0;Sevilla;;La Rosaleda;Pérez Lasa;Match Report;
35;Sun;12.05.13;;Betis;1–0;Celta Vigo;;Benito Villamarín;Teixeira Vitienes;Match Report;
35;Mon;13.05.13;;Real Sociedad;2–2;Granada;;Anoeta;Estrada Fernández;Match Report;
;;;;;;;;;;;
36;Sat;18.05.13;;Granada;3–0;Osasuna;;Nuevo Los Cármenes;Velasco Carballo;Match Report;
36;Sat;18.05.13;;Getafe;0–1;Valencia;;Coliseum Alfonso Pérez;Teixeira Vitienes;Match Report;
36;Sat;18.05.13;;Sevilla;1–2;Real Sociedad;;Ramón Sánchez Pizjuán;Álvarez Izquierdo;Match Report;
36;Sun;19.05.13;;Levante;2–3;Rayo Vallecano;;Ciutat de Valencia;Undiano Mallenco;Match Report;
36;Sun;19.05.13;;La Coruña;2–0;Espanyol;;Riazor;Muñiz Fernández;Match Report;
36;Sun;19.05.13;;Barcelona;2–1;Valladolid;;Camp Nou;Iglesias Villanueva;Match Report;
36;Sun;19.05.13;;Zaragoza;1–2;Athletic Club;;La Romareda;Del Cerro Grande;Match Report;
36;Mon;20.05.13;;Mallorca;1–0;Betis;;Son Moix;Pérez Lasa;Match Report;
;;;;;;;;;;;
37;Sun;26.05.13;;Osasuna;2–1;Sevilla;;Reyno de Navarra;Muñiz Fernández;Match Report;
37;Sun;26.05.13;;Málaga;3–1;La Coruña;;La Rosaleda;Delgado Ferreiro;Match Report;
37;Sun;26.05.13;;Real Sociedad;3–3;Real Madrid;;Anoeta;González González;Match Report;
37;Sun;26.05.13;;Espanyol;0–2;Barcelona;;Cornellá - El Prat;Fernández Borbalán;Match Report;
37;Sun;26.05.13;;Valladolid;0–2;Celta Vigo;;José Zorrilla;Estrada Fernández;Match Report;
37;Sun;26.05.13;;Valencia;1–0;Granada;;Mestalla;Gil Manzano;Match Report;
37;Sun;26.05.13;;Betis;4–0;Zaragoza;;Benito Villamarín;Mateu Lahoz;Match Report;
37;Sun;26.05.13;;Getafe;1–2;Rayo Vallecano;;Coliseum Alfonso Pérez;Clos Gómez;Match Report;
37;Sun;26.05.13;;Atlético Madrid;0–0;Mallorca;;Vicente Calderón;Teixeira Vitienes;Match Report;
37;Sun;26.05.13;;Athletic Club;0–1;Levante;;San Mamés;Teixeira Vitienes;Match Report;
;;;;;;;;;;;
38;Sat;01.06.13;;Real Madrid;4–2;Osasuna;;Santiago Bernabéu;Pérez Lasa;Match Report;
38;Sat;01.06.13;;Rayo Vallecano;2–2;Athletic Club;;Estadio de Vallecas Teresa Rivero;Muñiz Fernández;Match Report;
38;Sat;01.06.13;;Mallorca;4–2;Valladolid;;Son Moix;Del Cerro Grande;Match Report;
38;Sat;01.06.13;;Levante;1–1;Betis;;Ciutat de Valencia;Teixeira Vitienes;Match Report;
38;Sat;01.06.13;;Zaragoza;1–3;Atlético Madrid;;La Romareda;Estrada Fernández;Match Report;
38;Sat;01.06.13;;La Coruña;0–1;Real Sociedad;;Riazor;Fernández Borbalán;Match Report;
38;Sat;01.06.13;;Granada;2–0;Getafe;;Nuevo Los Cármenes;Hernández Hernández;Match Report;
38;Sat;01.06.13;;Barcelona;4–1;Málaga;;Camp Nou;Ayza Gámez;Match Report;
38;Sat;01.06.13;;Celta Vigo;1–0;Espanyol;;Balaídos;Mateu Lahoz;Match Report;
38;Sat;01.06.13;;Sevilla;4–3;Valencia;;Ramón Sánchez Pizjuán;Clos Gómez;Match Report;
