Wk;Day;Date;Time;Home;Score;Away;Attendance;Venue;Referee;Match Report;Notes
32;Sat;21.04.12;;Hoffenheim;0–1;Leverkusen;;;Felix Brych;Match Report;
32;Sat;21.04.12;;Werder Bremen;1–2;Bayern Munich;;;Manuel Gräfe;Match Report;
32;Sat;21.04.12;;Nürnberg;1–1;Hamburger SV;;;Peter Gagelmann;Match Report;
32;Sat;21.04.12;;Hertha BSC;1–2;Kaiserslautern;;;Wolfgang Stark;Match Report;
32;Sat;21.04.12;;Dortmund;2–0;M'Gladbach;;;Florian Meyer;Match Report;
32;Sat;21.04.12;;Köln;1–1;Stuttgart;;;Peter Sippel;Match Report;
32;Sun;22.04.12;;Augsburg;1–1;Schalke 04;;;Christian Dingert;Match Report;
32;Sun;22.04.12;;Hannover 96;0–0;Freiburg;;;Guido Winkmann;Match Report;
;;;;;;;;;;;
33;Sat;28.04.12;;Hamburger SV;0–0;Mainz 05;;;Florian Meyer;Match Report;
33;Sat;28.04.12;;Bayern Munich;2–0;Stuttgart;;;Thorsten Kinhöfer;Match Report;
33;Sat;28.04.12;;Wolfsburg;3–1;Werder Bremen;;;Felix Brych;Match Report;
33;Sat;28.04.12;;Schalke 04;4–0;Hertha BSC;;;Günter Perl;Match Report;
33;Sat;28.04.12;;Freiburg;4–1;Köln;;;Wolfgang Stark;Match Report;
33;Sat;28.04.12;;Hoffenheim;2–3;Nürnberg;;;Knut Kircher;Match Report;
33;Sat;28.04.12;;Leverkusen;1–0;Hannover 96;;;Tobias Welz;Match Report;
33;Sat;28.04.12;;Kaiserslautern;2–5;Dortmund;;;Markus Schmidt;Match Report;
33;Sat;28.04.12;;M'Gladbach;0–0;Augsburg;;;Michael Weiner;Match Report;
;;;;;;;;;;;
34;Sat;05.05.12;;Köln;1–4;Bayern Munich;;;Florian Meyer;Match Report;
34;Sat;05.05.12;;Dortmund;4–0;Freiburg;;;Peter Sippel;Match Report;
34;Sat;05.05.12;;Hannover 96;2–1;Kaiserslautern;;;Felix Brych;Match Report;
34;Sat;05.05.12;;Augsburg;1–0;Hamburger SV;;;Manuel Gräfe;Match Report;
34;Sat;05.05.12;;Mainz 05;0–3;M'Gladbach;;;Wolfgang Stark;Match Report;
34;Sat;05.05.12;;Werder Bremen;2–3;Schalke 04;;;Deniz Aytekin;Match Report;
34;Sat;05.05.12;;Stuttgart;3–2;Wolfsburg;;;Günter Perl;Match Report;
34;Sat;05.05.12;;Nürnberg;1–4;Leverkusen;;;Guido Winkmann;Match Report;
34;Sat;05.05.12;;Hertha BSC;3–1;Hoffenheim;;;Thorsten Kinhöfer;Match Report;
