Wk;Day;Date;Time;Home;Score;Away;Attendance;Venue;Referee;Match Report;Notes
22;Sat;16.01.16;15:00 (16:00);Chelsea;3–3;Everton;41,633;Stamford Bridge;Mike Jones;Match Report;
22;Sat;16.01.16;15:00 (16:00);Southampton;3–0;West Brom;29,622;St. Mary's Stadium;Martin Atkinson;Match Report;
22;Sat;16.01.16;17:30 (18:30);Aston Villa;1–1;Leicester City;32,763;Villa Park;Roger East;Match Report;
22;Sun;17.01.16;14:05 (15:05);Liverpool;0–1;Manchester Utd;43,865;Anfield;Mark Clattenburg;Match Report;
22;Sun;17.01.16;16:15 (17:15);Stoke City;0–0;Arsenal;27,683;Bet365 Stadium;Craig Pawson;Match Report;
22;Mon;18.01.16;20:00 (21:00);Swansea City;1–0;Watford;20,430;Liberty Stadium;Michael Oliver;Match Report;
;;;;;;;;;;;
23;Sat;23.01.16;12:45 (13:45);Norwich City;4–5;Liverpool;27,108;Carrow Road;Lee Mason;Match Report;
23;Sat;23.01.16;15:00 (16:00);West Brom;0–0;Aston Villa;26,165;The Hawthorns;Robert Madley;Match Report;
23;Sat;23.01.16;15:00 (16:00);Watford;2–1;Newcastle Utd;20,611;Vicarage Road Stadium;Andre Marriner;Match Report;
23;Sat;23.01.16;15:00 (16:00);Manchester Utd;0–1;Southampton;75,408;Old Trafford;Mike Jones;Match Report;
23;Sat;23.01.16;15:00 (16:00);Sunderland;1–1;Bournemouth;41,367;Stadium of Light;Roger East;Match Report;
23;Sat;23.01.16;15:00 (16:00);Crystal Palace;1–3;Tottenham;28,467;Selhurst Park;Martin Atkinson;Match Report;
23;Sat;23.01.16;15:00 (16:00);Leicester City;3–0;Stoke City;32,018;King Power Stadium;Mike Dean;Match Report;
23;Sat;23.01.16;17:30 (18:30);West Ham;2–2;Manchester City;34,977;Boleyn Ground;Craig Pawson;Match Report;
23;Sun;24.01.16;13:30 (14:30);Everton;1–2;Swansea City;36,908;Goodison Park;Anthony Taylor;Match Report;
23;Sun;24.01.16;16:00 (17:00);Arsenal;0–1;Chelsea;60,072;Emirates Stadium;Mark Clattenburg;Match Report;
;;;;;;;;;;;
24;Tue;02.02.16;19:45 (20:45);Leicester City;2–0;Liverpool;32,121;King Power Stadium;Andre Marriner;Match Report;
24;Tue;02.02.16;19:45 (20:45);Sunderland;0–1;Manchester City;38,852;Stadium of Light;Stuart Attwell;Match Report;
24;Tue;02.02.16;19:45 (20:45);West Ham;2–0;Aston Villa;34,914;Boleyn Ground;Jonathan Moss;Match Report;
24;Tue;02.02.16;19:45 (20:45);Arsenal;0–0;Southampton;60,044;Emirates Stadium;Lee Mason;Match Report;
24;Tue;02.02.16;19:45 (20:45);Norwich City;0–3;Tottenham;27,067;Carrow Road;Kevin Friend;Match Report;
24;Tue;02.02.16;20:00 (21:00);Manchester Utd;3–0;Stoke City;75,234;Old Trafford;Roger East;Match Report;
24;Tue;02.02.16;20:00 (21:00);Crystal Palace;1–2;Bournemouth;24,855;Selhurst Park;Mike Jones;Match Report;
24;Tue;02.02.16;20:00 (21:00);West Brom;1–1;Swansea City;22,062;The Hawthorns;Niel Swarbrick;Match Report;
24;Wed;03.02.16;19:45 (20:45);Everton;3–0;Newcastle Utd;36,061;Goodison Park;Craig Pawson;Match Report;
24;Wed;03.02.16;19:45 (20:45);Watford;0–0;Chelsea;20,910;Vicarage Road Stadium;Mike Dean;Match Report;
;;;;;;;;;;;
25;Sat;06.02.16;12:45 (13:45);Manchester City;1–3;Leicester City;54,693;Etihad Stadium;Anthony Taylor;Match Report;
25;Sat;06.02.16;15:00 (16:00);Tottenham;1–0;Watford;35,997;White Hart Lane;Roger East;Match Report;
25;Sat;06.02.16;15:00 (16:00);Stoke City;0–3;Everton;27,733;Bet365 Stadium;Andre Marriner;Match Report;
25;Sat;06.02.16;15:00 (16:00);Newcastle Utd;1–0;West Brom;50,152;St. James' Park;Lee Mason;Match Report;
25;Sat;06.02.16;15:00 (16:00);Liverpool;2–2;Sunderland;44,179;Anfield;Robert Madley;Match Report;
25;Sat;06.02.16;15:00 (16:00);Aston Villa;2–0;Norwich City;32,472;Villa Park;Martin Atkinson;Match Report;
25;Sat;06.02.16;15:00 (16:00);Swansea City;1–1;Crystal Palace;20,492;Liberty Stadium;Mike Dean;Match Report;
25;Sat;06.02.16;17:30 (18:30);Southampton;1–0;West Ham;29,161;St. Mary's Stadium;Mark Clattenburg;Match Report;
25;Sun;07.02.16;13:30 (14:30);Bournemouth;0–2;Arsenal;11,357;Vitality Stadium;Kevin Friend;Match Report;
25;Sun;07.02.16;16:00 (17:00);Chelsea;1–1;Manchester Utd;41,434;Stamford Bridge;Michael Oliver;Match Report;
;;;;;;;;;;;
26;Sat;13.02.16;12:45 (13:45);Sunderland;2–1;Manchester Utd;41,687;Stadium of Light;Andre Marriner;Match Report;
26;Sat;13.02.16;15:00 (16:00);Crystal Palace;1–2;Watford;24,564;Selhurst Park;Robert Madley;Match Report;
26;Sat;13.02.16;15:00 (16:00);Bournemouth;1–3;Stoke City;10,863;Vitality Stadium;Graham Scott;Match Report;
26;Sat;13.02.16;15:00 (16:00);Everton;0–1;West Brom;38,103;Goodison Park;Michael Oliver;Match Report;
26;Sat;13.02.16;15:00 (16:00);Swansea City;0–1;Southampton;20,890;Liberty Stadium;Jonathan Moss;Match Report;
26;Sat;13.02.16;15:00 (16:00);Norwich City;2–2;West Ham;27,101;Carrow Road;Mike Jones;Match Report;
26;Sat;13.02.16;17:30 (18:30);Chelsea;5–1;Newcastle Utd;41,622;Stamford Bridge;Roger East;Match Report;
26;Sun;14.02.16;12:00 (13:00);Arsenal;2–1;Leicester City;60,009;Emirates Stadium;Martin Atkinson;Match Report;
26;Sun;14.02.16;14:05 (15:05);Aston Villa;0–6;Liverpool;35,798;Villa Park;Niel Swarbrick;Match Report;
26;Sun;14.02.16;16:15 (17:15);Manchester City;1–2;Tottenham;54,551;Etihad Stadium;Mark Clattenburg;Match Report;
;;;;;;;;;;;
27;Sat;27.02.16;12:45 (13:45);West Ham;1–0;Sunderland;34,946;Boleyn Ground;Mike Dean;Match Report;
27;Sat;27.02.16;15:00 (16:00);Watford;0–0;Bournemouth;20,831;Vicarage Road Stadium;Anthony Taylor;Match Report;
27;Sat;27.02.16;15:00 (16:00);Stoke City;2–1;Aston Villa;27,703;Bet365 Stadium;Kevin Friend;Match Report;
27;Sat;27.02.16;15:00 (16:00);Southampton;1–2;Chelsea;31,688;St. Mary's Stadium;Martin Atkinson;Match Report;
27;Sat;27.02.16;15:00 (16:00);Leicester City;1–0;Norwich City;32,114;King Power Stadium;Niel Swarbrick;Match Report;
27;Sat;27.02.16;17:30 (18:30);West Brom;3–2;Crystal Palace;24,806;The Hawthorns;Jonathan Moss;Match Report;
27;Sun;28.02.16;14:05 (15:05);Tottenham;2–1;Swansea City;35,922;White Hart Lane;Mike Jones;Match Report;
27;Sun;28.02.16;14:05 (15:05);Manchester Utd;3–2;Arsenal;75,329;Old Trafford;Craig Pawson;Match Report;
;;;;;;;;;;;
28;Tue;01.03.16;19:45 (20:45);Sunderland;2–2;Crystal Palace;39,795;Stadium of Light;Anthony Taylor;Match Report;
28;Tue;01.03.16;19:45 (20:45);Leicester City;2–2;West Brom;32,018;King Power Stadium;Mark Clattenburg;Match Report;
28;Tue;01.03.16;19:45 (20:45);Bournemouth;2–0;Southampton;11,033;Vitality Stadium;Mike Dean;Match Report;
28;Tue;01.03.16;19:45 (20:45);Norwich City;1–2;Chelsea;27,091;Carrow Road;Lee Mason;Match Report;
28;Tue;01.03.16;19:45 (20:45);Aston Villa;1–3;Everton;29,755;Villa Park;Roger East;Match Report;
28;Wed;02.03.16;19:45 (20:45);West Ham;1–0;Tottenham;34,977;Boleyn Ground;Andre Marriner;Match Report;
28;Wed;02.03.16;19:45 (20:45);Stoke City;1–0;Newcastle Utd;27,331;Bet365 Stadium;Niel Swarbrick;Match Report;
28;Wed;02.03.16;19:45 (20:45);Arsenal;1–2;Swansea City;59,905;Emirates Stadium;Robert Madley;Match Report;
28;Wed;02.03.16;20:00 (21:00);Manchester Utd;1–0;Watford;75,272;Old Trafford;Mike Jones;Match Report;
28;Wed;02.03.16;20:00 (21:00);Liverpool;3–0;Manchester City;43,597;Anfield;Martin Atkinson;Match Report;
;;;;;;;;;;;
29;Sat;05.03.16;12:45 (13:45);Tottenham;2–2;Arsenal;35,762;White Hart Lane;Michael Oliver;Match Report;
29;Sat;05.03.16;15:00 (16:00);Manchester City;4–0;Aston Villa;53,892;Etihad Stadium;Lee Mason;Match Report;
29;Sat;05.03.16;15:00 (16:00);Southampton;1–1;Sunderland;31,458;St. Mary's Stadium;Niel Swarbrick;Match Report;
29;Sat;05.03.16;15:00 (16:00);Newcastle Utd;1–3;Bournemouth;52,107;St. James' Park;Paul Tierney;Match Report;
29;Sat;05.03.16;15:00 (16:00);Swansea City;1–0;Norwich City;20,929;Liberty Stadium;Craig Pawson;Match Report;
29;Sat;05.03.16;15:00 (16:00);Everton;2–3;West Ham;39,000;Goodison Park;Anthony Taylor;Match Report;
29;Sat;05.03.16;15:00 (16:00);Chelsea;1–1;Stoke City;41,381;Stamford Bridge;Mark Clattenburg;Match Report;
29;Sat;05.03.16;17:30 (18:30);Watford;0–1;Leicester City;20,884;Vicarage Road Stadium;Jonathan Moss;Match Report;
29;Sun;06.03.16;13:30 (14:30);Crystal Palace;1–2;Liverpool;24,709;Selhurst Park;Andre Marriner;Match Report;
29;Sun;06.03.16;16:00 (17:00);West Brom;1–0;Manchester Utd;24,878;The Hawthorns;Mike Dean;Match Report;
;;;;;;;;;;;
30;Sat;12.03.16;12:45 (13:45);Norwich City;0–0;Manchester City;26,323;Carrow Road;Jonathan Moss;Match Report;
30;Sat;12.03.16;15:00 (16:00);Bournemouth;3–2;Swansea City;11,179;Vitality Stadium;Roger East;Match Report;
30;Sat;12.03.16;15:00 (16:00);Stoke City;1–2;Southampton;27,833;Bet365 Stadium;Lee Mason;Match Report;
30;Sun;13.03.16;16:00 (17:00);Aston Villa;0–2;Tottenham;32,393;Villa Park;Anthony Taylor;Match Report;
30;Mon;14.03.16;20:00 (21:00);Leicester City;1–0;Newcastle Utd;31,824;King Power Stadium;Craig Pawson;Match Report;
;;;;;;;;;;;
31;Sat;19.03.16;12:45 (13:45);Everton;0–2;Arsenal;39,270;Goodison Park;Mark Clattenburg;Match Report;
31;Sat;19.03.16;15:00 (16:00);Watford;1–2;Stoke City;20,759;Vicarage Road Stadium;Craig Pawson;Match Report;
31;Sat;19.03.16;15:00 (16:00);Crystal Palace;0–1;Leicester City;25,041;Selhurst Park;Mike Jones;Match Report;
31;Sat;19.03.16;15:00 (16:00);Chelsea;2–2;West Ham;41,623;Stamford Bridge;Robert Madley;Match Report;
31;Sat;19.03.16;15:00 (16:00);West Brom;0–1;Norwich City;25,039;The Hawthorns;Anthony Taylor;Match Report;
31;Sat;19.03.16;17:30 (18:30);Swansea City;1–0;Aston Villa;20,454;Liberty Stadium;Mike Dean;Match Report;
31;Sun;20.03.16;13:30 (14:30);Southampton;3–2;Liverpool;31,596;St. Mary's Stadium;Roger East;Match Report;
31;Sun;20.03.16;13:30 (14:30);Newcastle Utd;1–1;Sunderland;52,311;St. James' Park;Martin Atkinson;Match Report;
31;Sun;20.03.16;16:00 (17:00);Tottenham;3–0;Bournemouth;36,084;White Hart Lane;Niel Swarbrick;Match Report;
31;Sun;20.03.16;16:00 (17:00);Manchester City;0–1;Manchester Utd;54,557;Etihad Stadium;Michael Oliver;Match Report;
;;;;;;;;;;;
32;Sat;02.04.16;12:45 (13:45);Aston Villa;0–4;Chelsea;31,120;Villa Park;Niel Swarbrick;Match Report;
32;Sat;02.04.16;15:00 (16:00);Stoke City;2–2;Swansea City;27,649;Bet365 Stadium;Martin Atkinson;Match Report;
32;Sat;02.04.16;15:00 (16:00);Norwich City;3–2;Newcastle Utd;27,137;Carrow Road;Mike Dean;Match Report;
32;Sat;02.04.16;15:00 (16:00);Arsenal;4–0;Watford;59,981;Emirates Stadium;Anthony Taylor;Match Report;
32;Sat;02.04.16;15:00 (16:00);Sunderland;0–0;West Brom;45,144;Stadium of Light;Roger East;Match Report;
32;Sat;02.04.16;15:00 (16:00);Bournemouth;0–4;Manchester City;11,192;Vitality Stadium;Robert Madley;Match Report;
32;Sat;02.04.16;15:00 (16:00);West Ham;2–2;Crystal Palace;34,857;Boleyn Ground;Mark Clattenburg;Match Report;
32;Sat;02.04.16;17:30 (18:30);Liverpool;1–1;Tottenham;44,062;Anfield;Jonathan Moss;Match Report;
32;Sun;03.04.16;13:30 (14:30);Leicester City;1–0;Southampton;32,071;King Power Stadium;Michael Oliver;Match Report;
32;Sun;03.04.16;16:00 (17:00);Manchester Utd;1–0;Everton;75,341;Old Trafford;Andre Marriner;Match Report;
;;;;;;;;;;;
33;Sat;09.04.16;12:45 (13:45);West Ham;3–3;Arsenal;34,977;Boleyn Ground;Craig Pawson;Match Report;
33;Sat;09.04.16;15:00 (16:00);Watford;1–1;Everton;20,663;Vicarage Road Stadium;Kevin Friend;Match Report;
33;Sat;09.04.16;15:00 (16:00);Aston Villa;1–2;Bournemouth;31,057;Villa Park;Martin Atkinson;Match Report;
33;Sat;09.04.16;15:00 (16:00);Swansea City;1–0;Chelsea;20,966;Liberty Stadium;Andre Marriner;Match Report;
33;Sat;09.04.16;15:00 (16:00);Crystal Palace;1–0;Norwich City;24,960;Selhurst Park;Michael Oliver;Match Report;
33;Sat;09.04.16;15:00 (16:00);Southampton;3–1;Newcastle Utd;31,542;St. Mary's Stadium;Robert Madley;Match Report;
33;Sat;09.04.16;17:30 (18:30);Manchester City;2–1;West Brom;53,920;Etihad Stadium;Mike Jones;Match Report;
33;Sun;10.04.16;13:30 (14:30);Sunderland;0–2;Leicester City;46,531;Stadium of Light;Anthony Taylor;Match Report;
33;Sun;10.04.16;16:00 (17:00);Liverpool;4–1;Stoke City;43,688;Anfield;Mark Clattenburg;Match Report;
33;Sun;10.04.16;16:00 (17:00);Tottenham;3–0;Manchester Utd;35,761;White Hart Lane;Mike Dean;Match Report;
;;;;;;;;;;;
35;Wed;13.04.16;20:00 (21:00);Crystal Palace;0–0;Everton;23,528;Selhurst Park;Mike Jones;Match Report;
;;;;;;;;;;;
34;Sat;16.04.16;12:45 (13:45);Norwich City;0–3;Sunderland;27,117;Carrow Road;Andre Marriner;Match Report;
34;Sat;16.04.16;15:00 (16:00);West Brom;0–1;Watford;25,515;The Hawthorns;Michael Oliver;Match Report;
34;Sat;16.04.16;15:00 (16:00);Newcastle Utd;3–0;Swansea City;48,949;St. James' Park;Lee Mason;Match Report;
34;Sat;16.04.16;15:00 (16:00);Manchester Utd;1–0;Aston Villa;75,411;Old Trafford;Kevin Friend;Match Report;
34;Sat;16.04.16;15:00 (16:00);Everton;1–1;Southampton;36,761;Goodison Park;Craig Pawson;Match Report;
34;Sat;16.04.16;17:30 (18:30);Chelsea;0–3;Manchester City;41,212;Stamford Bridge;Mike Dean;Match Report;
34;Sun;17.04.16;13:30 (14:30);Bournemouth;1–2;Liverpool;11,386;Vitality Stadium;Mike Jones;Match Report;
34;Sun;17.04.16;13:30 (14:30);Leicester City;2–2;West Ham;32,104;King Power Stadium;Jonathan Moss;Match Report;
34;Sun;17.04.16;16:00 (17:00);Arsenal;1–1;Crystal Palace;59,961;Emirates Stadium;Roger East;Match Report;
34;Mon;18.04.16;20:00 (21:00);Stoke City;0–4;Tottenham;27,442;Bet365 Stadium;Niel Swarbrick;Match Report;
;;;;;;;;;;;
27;Tue;19.04.16;19:45 (20:45);Newcastle Utd;1–1;Manchester City;46,424;St. James' Park;Kevin Friend;Match Report;
;;;;;;;;;;;
30;Wed;20.04.16;19:45 (20:45);West Ham;3–1;Watford;34,857;Boleyn Ground;Mike Dean;Match Report;
;;;;;;;;;;;
27;Wed;20.04.16;20:00 (21:00);Liverpool;4–0;Everton;43,854;Anfield;Robert Madley;Match Report;
;;;;;;;;;;;
30;Wed;20.04.16;20:00 (21:00);Manchester Utd;2–0;Crystal Palace;75,277;Old Trafford;Lee Mason;Match Report;
30;Thu;21.04.16;19:45 (20:45);Arsenal;2–0;West Brom;59,568;Emirates Stadium;Jonathan Moss;Match Report;
;;;;;;;;;;;
35;Sat;23.04.16;12:45 (13:45);Manchester City;4–0;Stoke City;53,974;Etihad Stadium;Robert Madley;Match Report;
35;Sat;23.04.16;15:00 (16:00);Aston Villa;2–4;Southampton;29,729;Villa Park;Niel Swarbrick;Match Report;
35;Sat;23.04.16;15:00 (16:00);Bournemouth;1–4;Chelsea;11,365;Vitality Stadium;Roger East;Match Report;
35;Sat;23.04.16;15:00 (16:00);Liverpool;2–2;Newcastle Utd;43,837;Anfield;Andre Marriner;Match Report;
35;Sun;24.04.16;14:05 (15:05);Sunderland;0–0;Arsenal;45,420;Stadium of Light;Mike Dean;Match Report;
35;Sun;24.04.16;16:15 (17:15);Leicester City;4–0;Swansea City;31,962;King Power Stadium;Mark Clattenburg;Match Report;
35;Mon;25.04.16;20:00 (21:00);Tottenham;1–1;West Brom;35,923;White Hart Lane;Mike Jones;Match Report;
;;;;;;;;;;;
36;Sat;30.04.16;15:00 (16:00);Everton;2–1;Bournemouth;38,345;Goodison Park;Niel Swarbrick;Match Report;
36;Sat;30.04.16;15:00 (16:00);Newcastle Utd;1–0;Crystal Palace;52,107;St. James' Park;Mike Dean;Match Report;
36;Sat;30.04.16;15:00 (16:00);Watford;3–2;Aston Villa;20,653;Vicarage Road Stadium;Anthony Taylor;Match Report;
36;Sat;30.04.16;15:00 (16:00);Stoke City;1–1;Sunderland;27,667;Bet365 Stadium;Craig Pawson;Match Report;
36;Sat;30.04.16;15:00 (16:00);West Brom;0–3;West Ham;25,031;The Hawthorns;Lee Mason;Match Report;
36;Sat;30.04.16;17:30 (18:30);Arsenal;1–0;Norwich City;59,989;Emirates Stadium;Mike Jones;Match Report;
36;Sun;01.05.16;12:00 (13:00);Swansea City;3–1;Liverpool;20,972;Liberty Stadium;Roger East;Match Report;
36;Sun;01.05.16;14:05 (15:05);Manchester Utd;1–1;Leicester City;75,275;Old Trafford;Michael Oliver;Match Report;
36;Sun;01.05.16;16:30 (17:30);Southampton;4–2;Manchester City;31,472;St. Mary's Stadium;Andre Marriner;Match Report;
36;Mon;02.05.16;20:00 (21:00);Chelsea;2–2;Tottenham;41,545;Stamford Bridge;Mark Clattenburg;Match Report;
;;;;;;;;;;;
37;Sat;07.05.16;12:45 (13:45);Norwich City;0–1;Manchester Utd;27,132;Carrow Road;Craig Pawson;Match Report;
37;Sat;07.05.16;15:00 (16:00);Sunderland;3–2;Chelsea;47,050;Stadium of Light;Mike Jones;Match Report;
37;Sat;07.05.16;15:00 (16:00);Crystal Palace;2–1;Stoke City;23,990;Selhurst Park;Kevin Friend;Match Report;
37;Sat;07.05.16;15:00 (16:00);West Ham;1–4;Swansea City;34,907;Boleyn Ground;Michael Oliver;Match Report;
37;Sat;07.05.16;15:00 (16:00);Aston Villa;0–0;Newcastle Utd;33,055;Villa Park;Robert Madley;Match Report;
37;Sat;07.05.16;15:00 (16:00);Bournemouth;1–1;West Brom;11,040;Vitality Stadium;Mark Clattenburg;Match Report;
37;Sat;07.05.16;17:30 (18:30);Leicester City;3–1;Everton;32,140;King Power Stadium;Andre Marriner;Match Report;
37;Sun;08.05.16;13:30 (14:30);Tottenham;1–2;Southampton;35,748;White Hart Lane;Jonathan Moss;Match Report;
37;Sun;08.05.16;16:00 (17:00);Liverpool;2–0;Watford;43,341;Anfield;Lee Mason;Match Report;
37;Sun;08.05.16;16:00 (17:00);Manchester City;2–2;Arsenal;54,425;Etihad Stadium;Anthony Taylor;Match Report;
;;;;;;;;;;;
35;Tue;10.05.16;20:30 (21:30);West Ham;3–2;Manchester Utd;34,602;Boleyn Ground;Mike Dean;Match Report;
;;;;;;;;;;;
30;Wed;11.05.16;19:45 (20:45);Sunderland;3–0;Everton;46,454;Stadium of Light;Anthony Taylor;Match Report;
;;;;;;;;;;;
35;Wed;11.05.16;19:45 (20:45);Norwich City;4–2;Watford;26,279;Carrow Road;Roger East;Match Report;
;;;;;;;;;;;
30;Wed;11.05.16;20:00 (21:00);Liverpool;1–1;Chelsea;43,210;Anfield;Michael Oliver;Match Report;
;;;;;;;;;;;
38;Sun;15.05.16;15:00 (16:00);Watford;2–2;Sunderland;21,012;Vicarage Road Stadium;Kevin Friend;Match Report;
38;Sun;15.05.16;15:00 (16:00);Everton;3–0;Norwich City;36,691;Goodison Park;Lee Mason;Match Report;
38;Sun;15.05.16;15:00 (16:00);Arsenal;4–0;Aston Villa;60,007;Emirates Stadium;Mark Clattenburg;Match Report;
38;Sun;15.05.16;15:00 (16:00);Stoke City;2–1;West Ham;27,721;Bet365 Stadium;Mike Jones;Match Report;
38;Sun;15.05.16;15:00 (16:00);West Brom;1–1;Liverpool;26,196;The Hawthorns;Robert Madley;Match Report;
38;Sun;15.05.16;15:00 (16:00);Swansea City;1–1;Manchester City;20,934;Liberty Stadium;Mike Dean;Match Report;
38;Sun;15.05.16;15:00 (16:00);Southampton;4–1;Crystal Palace;31,313;St. Mary's Stadium;Michael Oliver;Match Report;
38;Sun;15.05.16;15:00 (16:00);Chelsea;1–1;Leicester City;41,494;Stamford Bridge;Craig Pawson;Match Report;
38;Sun;15.05.16;15:00 (16:00);Newcastle Utd;5–1;Tottenham;52,183;St. James' Park;Anthony Taylor;Match Report;
38;Tue;17.05.16;20:00 (21:00);Manchester Utd;3–1;Bournemouth;74,363;Old Trafford;Jonathan Moss;Match Report;
