Wk;Day;Date;Time;Home;xG;Score;xG;Away;Attendance;Venue;Referee;Match Report;Notes
22;Sat;15.02.20;15:30;Augsburg;0.9;1–1;1.3;Freiburg;26,822;WWK Arena;Patrick Ittrich;Match Report;
22;Sat;15.02.20;15:30;Hoffenheim;2.5;2–3;2.7;Wolfsburg;22,506;PreZero Arena;Sören Storks;Match Report;
22;Sat;15.02.20;18:30;Düsseldorf;1;1–4;2.3;M'Gladbach;51,000;Merkur Spielarena;Daniel Siebert;Match Report;
22;Sun;16.02.20;15:30;Köln;2.5;1–4;2.6;Bayern Munich;50,000;RheinEnergieSTADION;Felix Zwayer;Match Report;
22;Sun;16.02.20;18:00;Mainz 05;1.3;0–0;0.8;Schalke 04;27,482;Opel Arena;Guido Winkmann;Match Report;
;;;;;;;;;;;;;
23;Fri;21.02.20;20:30;Bayern Munich;2.6;3–2;1.3;Paderborn 07;75,000;Allianz Arena;Markus Schmidt;Match Report;
23;Sat;22.02.20;15:30;M'Gladbach;2.4;1–1;1.6;Hoffenheim;50,250;Stadion im Borussia-Park;Felix Brych;Match Report;
23;Sat;22.02.20;15:30;Hertha BSC;0.6;0–5;2.6;Köln;46,207;Olympiastadion Berlin;Daniel Schlager;Match Report;
23;Sat;22.02.20;15:30;Freiburg;0.9;0–2;0.8;Düsseldorf;24,000;Schwarzwald-Stadion;Frank Willenborg;Match Report;
23;Sat;22.02.20;15:30;Werder Bremen;0.2;0–2;1.1;Dortmund;42,100;Weserstadion;Marco Fritz;Match Report;
23;Sat;22.02.20;18:30;Schalke 04;0.2;0–5;2.6;RB Leipzig;61,433;Veltins-Arena;Sascha Stegemann;Match Report;
23;Sun;23.02.20;15:30;Leverkusen;0.9;2–0;0.6;Augsburg;23,703;BayArena;Sven Jablonski;Match Report;
23;Sun;23.02.20;18:00;Wolfsburg;2.8;4–0;0.9;Mainz 05;21,058;Volkswagen Arena;Benjamin Cortus;Match Report;
23;Mon;24.02.20;20:30;Eint Frankfurt;1.8;1–2;1.5;Union Berlin;47,000;Commerzbank-Arena;Deniz Aytekin;Match Report;
;;;;;;;;;;;;;
24;Fri;28.02.20;20:30;Düsseldorf;1.4;3–3;2.9;Hertha BSC;31,632;Merkur Spielarena;Tobias Stieler;Match Report;
24;Sat;29.02.20;15:30;Augsburg;1.1;2–3;2.5;M'Gladbach;29,303;WWK Arena;Markus Schmidt;Match Report;
24;Sat;29.02.20;15:30;Mainz 05;1;2–0;0.6;Paderborn 07;24,231;Opel Arena;Harm Osmers;Match Report;
24;Sat;29.02.20;15:30;Hoffenheim;0.4;0–6;3.5;Bayern Munich;30,150;PreZero Arena;Christian Dingert;Match Report;
24;Sat;29.02.20;15:30;Dortmund;1.6;1–0;1.1;Freiburg;81,365;Signal Iduna Park;Robert Hartmann;Match Report;
24;Sat;29.02.20;18:30;Köln;1.1;3–0;0.8;Schalke 04;50,000;RheinEnergieSTADION;Manuel Gräfe;Match Report;
24;Sun;01.03.20;13:30;Union Berlin;0.6;2–2;1;Wolfsburg;22,012;Stadion An der Alten Försterei;Bastian Dankert;Match Report;
24;Sun;01.03.20;15:30;RB Leipzig;0.6;1–1;1.3;Leverkusen;41,216;Red Bull Arena;Felix Zwayer;Match Report;
;;;;;;;;;;;;;
25;Fri;06.03.20;20:00;Paderborn 07;0.6;1–2;2.5;Köln;15,000;Benteler-Arena;Daniel Siebert;Match Report;
25;Sat;07.03.20;15:30;Wolfsburg;0.8;0–0;1.2;RB Leipzig;27,195;Volkswagen Arena;Daniel Schlager;Match Report;
25;Sat;07.03.20;15:30;Hertha BSC;1.1;2–2;0.9;Werder Bremen;58,028;Olympiastadion Berlin;Guido Winkmann;Match Report;
25;Sat;07.03.20;15:30;Schalke 04;0.8;1–1;0.6;Hoffenheim;58,324;Veltins-Arena;Sven Jablonski;Match Report;
25;Sat;07.03.20;15:30;Freiburg;0.8;3–1;0.6;Union Berlin;24,000;Schwarzwald-Stadion;Marco Fritz;Match Report;
25;Sat;07.03.20;15:30;Leverkusen;2.3;4–0;0.8;Eint Frankfurt;30,210;BayArena;Felix Brych;Match Report;
25;Sat;07.03.20;18:30;M'Gladbach;2;1–2;0.7;Dortmund;53,877;Stadion im Borussia-Park;Sascha Stegemann;Match Report;
25;Sun;08.03.20;15:30;Bayern Munich;2.9;2–0;0.7;Augsburg;75,000;Allianz Arena;Bibiana Steinhaus;Match Report;
25;Sun;08.03.20;18:00;Mainz 05;0.8;1–1;1.9;Düsseldorf;21,409;Opel Arena;Harm Osmers;Match Report;
;;;;;;;;;;;;;
21;Wed;11.03.20;18:30;M'Gladbach;0.9;2–1;0.8;Köln;;Stadion im Borussia-Park;Deniz Aytekin;Match Report;
;;;;;;;;;;;;;
26;Sat;16.05.20;15:30;Dortmund;1.6;4–0;0.5;Schalke 04;;Signal Iduna Park;Deniz Aytekin;Match Report;
26;Sat;16.05.20;15:30;Hoffenheim;2.5;0–3;1.5;Hertha BSC;;PreZero Arena;Christian Dingert;Match Report;
26;Sat;16.05.20;15:30;Augsburg;1.1;1–2;1.5;Wolfsburg;;WWK Arena;Felix Brych;Match Report;
26;Sat;16.05.20;15:30;RB Leipzig;2.1;1–1;0.3;Freiburg;;Red Bull Arena;Manuel Gräfe;Match Report;
26;Sat;16.05.20;15:30;Düsseldorf;0.7;0–0;0.7;Paderborn 07;;Merkur Spielarena;Frank Willenborg;Match Report;
26;Sat;16.05.20;18:30;Eint Frankfurt;1;1–3;3.2;M'Gladbach;;Commerzbank-Arena;Felix Zwayer;Match Report;
26;Sun;17.05.20;15:30;Köln;2.3;2–2;1.9;Mainz 05;;RheinEnergieSTADION;Guido Winkmann;Match Report;
26;Sun;17.05.20;18:00;Union Berlin;0.5;0–2;1.5;Bayern Munich;;Stadion An der Alten Försterei;Bastian Dankert;Match Report;
26;Mon;18.05.20;20:30;Werder Bremen;1.2;1–4;1.7;Leverkusen;;Weserstadion;Tobias Stieler;Match Report;
;;;;;;;;;;;;;
27;Fri;22.05.20;20:30;Hertha BSC;1.6;4–0;0.2;Union Berlin;;Olympiastadion Berlin;Harm Osmers;Match Report;
27;Sat;23.05.20;15:30;M'Gladbach;1.6;1–3;2.9;Leverkusen;;Stadion im Borussia-Park;Sören Storks;Match Report;
27;Sat;23.05.20;15:30;Wolfsburg;0.4;0–2;0.9;Dortmund;;Volkswagen Arena;Daniel Siebert;Match Report;
27;Sat;23.05.20;15:30;Freiburg;0.7;0–1;0.8;Werder Bremen;;Schwarzwald-Stadion;Robert Hartmann;Match Report;
27;Sat;23.05.20;15:30;Paderborn 07;0.7;1–1;1.7;Hoffenheim;;Benteler-Arena;Bibiana Steinhaus;Match Report;
27;Sat;23.05.20;18:30;Bayern Munich;2.7;5–2;1;Eint Frankfurt;;Allianz Arena;Marco Fritz;Match Report;
27;Sun;24.05.20;13:30;Schalke 04;0.6;0–3;1.3;Augsburg;;Veltins-Arena;Sascha Stegemann;Match Report;
27;Sun;24.05.20;15:30;Mainz 05;0.3;0–5;5.2;RB Leipzig;;Opel Arena;Markus Schmidt;Match Report;
27;Sun;24.05.20;18:00;Köln;1.4;2–2;0.7;Düsseldorf;;RheinEnergieSTADION;Benjamin Cortus;Match Report;
;;;;;;;;;;;;;
28;Tue;26.05.20;18:30;Dortmund;0.9;0–1;0.8;Bayern Munich;;Signal Iduna Park;Tobias Stieler;Match Report;
28;Tue;26.05.20;20:30;Werder Bremen;0.8;0–0;0.5;M'Gladbach;;Weserstadion;Manuel Gräfe;Match Report;
28;Tue;26.05.20;20:30;Leverkusen;1;1–4;2.4;Wolfsburg;;BayArena;Daniel Schlager;Match Report;
28;Tue;26.05.20;20:30;Eint Frankfurt;4.8;3–3;0.9;Freiburg;;Commerzbank-Arena;Martin Petersen;Match Report;
28;Wed;27.05.20;18:30;RB Leipzig;0.7;2–2;1.6;Hertha BSC;;Red Bull Arena;Bastian Dankert;Match Report;
28;Wed;27.05.20;20:30;Augsburg;0.7;0–0;1.7;Paderborn 07;;WWK Arena;Deniz Aytekin;Match Report;
28;Wed;27.05.20;20:30;Hoffenheim;1.3;3–1;2.2;Köln;;PreZero Arena;Felix Brych;Match Report;
28;Wed;27.05.20;20:30;Union Berlin;0.4;1–1;1;Mainz 05;;Stadion An der Alten Försterei;Robert Schröder;Match Report;
28;Wed;27.05.20;20:30;Düsseldorf;1.9;2–1;0.6;Schalke 04;;Merkur Spielarena;Tobias Welz;Match Report;
;;;;;;;;;;;;;
29;Fri;29.05.20;20:30;Freiburg;0.9;0–1;0.6;Leverkusen;;Schwarzwald-Stadion;Marco Fritz;Match Report;
29;Sat;30.05.20;15:30;Wolfsburg;1.6;1–2;1.6;Eint Frankfurt;;Volkswagen Arena;Guido Winkmann;Match Report;
29;Sat;30.05.20;15:30;Schalke 04;0.7;0–1;0.5;Werder Bremen;;Veltins-Arena;Felix Zwayer;Match Report;
29;Sat;30.05.20;15:30;Hertha BSC;2.1;2–0;0.6;Augsburg;;Olympiastadion Berlin;Sven Jablonski;Match Report;
29;Sat;30.05.20;15:30;Mainz 05;0.9;0–1;1.7;Hoffenheim;;Opel Arena;Sascha Stegemann;Match Report;
29;Sat;30.05.20;18:30;Bayern Munich;3;5–0;0.8;Düsseldorf;;Allianz Arena;Robert Hartmann;Match Report;
29;Sun;31.05.20;15:30;M'Gladbach;2.2;4–1;0.9;Union Berlin;;Stadion im Borussia-Park;Frank Willenborg;Match Report;
29;Sun;31.05.20;18:00;Paderborn 07;1;1–6;3.8;Dortmund;;Benteler-Arena;Daniel Siebert;Match Report;
29;Mon;01.06.20;20:30;Köln;1;2–4;3.4;RB Leipzig;;RheinEnergieSTADION;Christian Dingert;Match Report;
;;;;;;;;;;;;;
24;Wed;03.06.20;20:30;Werder Bremen;0.5;0–3;1.5;Eint Frankfurt;;Weserstadion;Patrick Ittrich;Match Report;
;;;;;;;;;;;;;
30;Fri;05.06.20;20:30;Freiburg;1.1;1–0;2.4;M'Gladbach;;Schwarzwald-Stadion;Markus Schmidt;Match Report;
30;Sat;06.06.20;15:30;Düsseldorf;2.2;2–2;0.9;Hoffenheim;;Merkur Spielarena;Sören Storks;Match Report;
30;Sat;06.06.20;15:30;Leverkusen;0.9;2–4;2.6;Bayern Munich;;BayArena;Manuel Gräfe;Match Report;
30;Sat;06.06.20;15:30;RB Leipzig;2.1;1–1;1.4;Paderborn 07;;Red Bull Arena;Deniz Aytekin;Match Report;
30;Sat;06.06.20;15:30;Eint Frankfurt;0.4;0–2;2;Mainz 05;;Commerzbank-Arena;Felix Brych;Match Report;
30;Sat;06.06.20;18:30;Dortmund;1.8;1–0;0.4;Hertha BSC;;Signal Iduna Park;Harm Osmers;Match Report;
30;Sun;07.06.20;13:30;Werder Bremen;0.7;0–1;1.7;Wolfsburg;;Weserstadion;Bibiana Steinhaus;Match Report;
30;Sun;07.06.20;15:30;Union Berlin;1.6;1–1;0.2;Schalke 04;;Stadion An der Alten Försterei;Tobias Stieler;Match Report;
30;Sun;07.06.20;18:00;Augsburg;2.1;1–1;1;Köln;;WWK Arena;Benjamin Cortus;Match Report;
;;;;;;;;;;;;;
31;Fri;12.06.20;20:30;Hoffenheim;1.8;0–2;1.6;RB Leipzig;;PreZero Arena;Tobias Welz;Match Report;
31;Sat;13.06.20;15:30;Düsseldorf;0.5;0–1;0.6;Dortmund;;Merkur Spielarena;Sascha Stegemann;Match Report;
31;Sat;13.06.20;15:30;Paderborn 07;1.7;1–5;2.6;Werder Bremen;;Benteler-Arena;Christian Dingert;Match Report;
31;Sat;13.06.20;15:30;Wolfsburg;2.4;2–2;2.2;Freiburg;;Volkswagen Arena;Bastian Dankert;Match Report;
31;Sat;13.06.20;15:30;Köln;1.1;1–2;1.1;Union Berlin;;RheinEnergieSTADION;Martin Petersen;Match Report;
31;Sat;13.06.20;15:30;Hertha BSC;0.9;1–4;2.5;Eint Frankfurt;;Olympiastadion Berlin;Robert Hartmann;Match Report;
31;Sat;13.06.20;18:30;Bayern Munich;1.5;2–1;0.7;M'Gladbach;;Allianz Arena;Felix Zwayer;Match Report;
31;Sun;14.06.20;15:30;Mainz 05;1.7;0–1;0.9;Augsburg;;Opel Arena;Marco Fritz;Match Report;
31;Sun;14.06.20;18:00;Schalke 04;1.3;1–1;1.2;Leverkusen;;Veltins-Arena;Daniel Siebert;Match Report;
;;;;;;;;;;;;;
32;Tue;16.06.20;18:30;M'Gladbach;1.7;3–0;0.4;Wolfsburg;;Stadion im Borussia-Park;Robert Schröder;Match Report;
32;Tue;16.06.20;20:30;Werder Bremen;0.5;0–1;1.1;Bayern Munich;;Weserstadion;Harm Osmers;Match Report;
32;Tue;16.06.20;20:30;Union Berlin;1.7;1–0;0.8;Paderborn 07;;Stadion An der Alten Försterei;Bibiana Steinhaus;Match Report;
32;Tue;16.06.20;20:30;Freiburg;1.9;2–1;1.8;Hertha BSC;;Schwarzwald-Stadion;Tobias Stieler;Match Report;
32;Wed;17.06.20;18:30;Eint Frankfurt;2.5;2–1;0.8;Schalke 04;;Commerzbank-Arena;Guido Winkmann;Match Report;
32;Wed;17.06.20;20:30;Leverkusen;2.3;3–1;0.6;Köln;;BayArena;Sven Jablonski;Match Report;
32;Wed;17.06.20;20:30;RB Leipzig;1.2;2–2;1;Düsseldorf;;Red Bull Arena;Manuel Gräfe;Match Report;
32;Wed;17.06.20;20:30;Augsburg;0.5;1–3;1.6;Hoffenheim;;WWK Arena;Deniz Aytekin;Match Report;
32;Wed;17.06.20;20:30;Dortmund;1.1;0–2;1.8;Mainz 05;;Signal Iduna Park;Frank Willenborg;Match Report;
;;;;;;;;;;;;;
33;Sat;20.06.20;15:30;Schalke 04;0.9;1–4;2.1;Wolfsburg;;Veltins-Arena;Sascha Stegemann;Match Report;
33;Sat;20.06.20;15:30;Hertha BSC;1.9;2–0;1.4;Leverkusen;;Olympiastadion Berlin;Felix Brych;Match Report;
33;Sat;20.06.20;15:30;Mainz 05;1.9;3–1;2;Werder Bremen;;Opel Arena;Manuel Gräfe;Match Report;
33;Sat;20.06.20;15:30;RB Leipzig;0.9;0–2;3.1;Dortmund;;Red Bull Arena;Felix Zwayer;Match Report;
33;Sat;20.06.20;15:30;Paderborn 07;0.6;1–3;4;M'Gladbach;;Benteler-Arena;Tobias Welz;Match Report;
33;Sat;20.06.20;15:30;Hoffenheim;2.1;4–0;0.4;Union Berlin;;PreZero Arena;Robert Hartmann;Match Report;
33;Sat;20.06.20;15:30;Bayern Munich;2;3–1;1.8;Freiburg;;Allianz Arena;Sören Storks;Match Report;
33;Sat;20.06.20;15:30;Düsseldorf;0.4;1–1;1.5;Augsburg;;Merkur Spielarena;Daniel Siebert;Match Report;
33;Sat;20.06.20;15:30;Köln;1;1–1;1.6;Eint Frankfurt;;RheinEnergieSTADION;Christian Dingert;Match Report;
;;;;;;;;;;;;;
34;Sat;27.06.20;15:30;Union Berlin;1.8;3–0;1;Düsseldorf;;Stadion An der Alten Försterei;Harm Osmers;Match Report;
34;Sat;27.06.20;15:30;Freiburg;1.5;4–0;0.8;Schalke 04;;Schwarzwald-Stadion;Martin Petersen;Match Report;
34;Sat;27.06.20;15:30;Leverkusen;1.5;1–0;0.4;Mainz 05;;BayArena;Benjamin Cortus;Match Report;
34;Sat;27.06.20;15:30;Werder Bremen;3;6–1;0.8;Köln;;Weserstadion;Bastian Dankert;Match Report;
34;Sat;27.06.20;15:30;Dortmund;0.2;0–4;3.1;Hoffenheim;;Signal Iduna Park;Guido Winkmann;Match Report;
34;Sat;27.06.20;15:30;M'Gladbach;3;2–1;1;Hertha BSC;;Stadion im Borussia-Park;Deniz Aytekin;Match Report;
34;Sat;27.06.20;15:30;Eint Frankfurt;2.1;3–2;2.2;Paderborn 07;;Commerzbank-Arena;Benjamin Brand;Match Report;
34;Sat;27.06.20;15:30;Wolfsburg;0.8;0–4;3.2;Bayern Munich;;Volkswagen Arena;Patrick Ittrich;Match Report;
34;Sat;27.06.20;15:30;Augsburg;0.2;1–2;2.2;RB Leipzig;;WWK Arena;Felix Brych;Match Report;
