Wk;Day;Date;Time;Home;Score;Away;Attendance;Venue;Referee;Match Report;Notes
;;;;;;;;;;;
22;Sat;30.01.16;16:00;Barcelona;2–1;Atlético Madrid;94,990;Camp Nou;Alberto Undiano;Match Report;
22;Sat;30.01.16;18:15;Eibar;1–2;Málaga;5,249;Estadio Municipal de Ipurúa;Antonio Matéu Lahoz;Match Report;
22;Sat;30.01.16;18:15;Getafe;0–1;Athletic Club;9,503;Coliseum Alfonso Pérez;Javier Estrada;Match Report;
22;Sat;30.01.16;20:30;Villarreal;1–0;Granada;16,062;Estadio de la Cerámica;Carlos del Cerro;Match Report;
22;Sat;30.01.16;22:05;Real Sociedad;2–1;Betis;15,877;Estadio Municipal de Anoeta;Eduardo Prieto;Match Report;
22;Sun;31.01.16;12:00;Sevilla;3–1;Levante;33,487;Estadio Ramón Sánchez Pizjuán;Alfonso Álvarez;Match Report;
22;Sun;31.01.16;16:00;Valencia;0–1;Sporting Gijón;35,277;Estadio de Mestalla;José González;Match Report;
22;Sun;31.01.16;17:15 (18:15);Las Palmas;2–1;Celta Vigo;18,439;Estadio de Gran Canaria;José Sánchez;Match Report;
22;Sun;31.01.16;20:30;Real Madrid;6–0;Espanyol;65,768;Estadio Santiago Bernabéu;Alejandro Hernández;Match Report;
22;Mon;01.02.16;20:30;La Coruña;2–2;Rayo Vallecano;19,055;Estadio Municipal de Riazor;Iñaki Bikandi;Match Report;
;;;;;;;;;;;
23;Fri;05.02.16;20:30;Málaga;3–0;Getafe;20,268;Estadio La Rosaleda;Juan Martínez;Match Report;
23;Sat;06.02.16;16:00;Atlético Madrid;3–1;Eibar;45,321;Estadio Vicente Calderón;David Fernández;Match Report;
23;Sat;06.02.16;18:15;Rayo Vallecano;2–0;Las Palmas;11,565;Estadio del Rayo Vallecano;Ignacio Iglesias;Match Report;
23;Sat;06.02.16;20:30;Athletic Club;0–0;Villarreal;40,941;San Mamés;Mario Melero;Match Report;
23;Sat;06.02.16;22:05;Sporting Gijón;1–1;La Coruña;21,690;Estadio Municipal El Molinón;Alejandro Hernández;Match Report;
23;Sun;07.02.16;12:00;Levante;0–2;Barcelona;22,638;Estadio Ciudad de Valencia;Pedro Pérez;Match Report;
23;Sun;07.02.16;16:00;Betis;1–0;Valencia;40,228;Estadio Benito Villamarín;José Sánchez;Match Report;
23;Sun;07.02.16;18:15;Celta Vigo;1–1;Sevilla;16,420;Estadio de Balaídos;Carlos Velasco;Match Report;
23;Sun;07.02.16;20:30;Granada;1–2;Real Madrid;17,060;Estadio Nuevo Los Cármenes;Jesús Gil;Match Report;
23;Mon;08.02.16;20:30;Espanyol;0–5;Real Sociedad;14,155;RCDE Stadium;Santiago Jaime;Match Report;
;;;;;;;;;;;
24;Fri;12.02.16;20:30;Sporting Gijón;2–2;Rayo Vallecano;21,987;Estadio Municipal El Molinón;Carlos Clos Gómez;Match Report;
24;Sat;13.02.16;16:00;Real Madrid;4–2;Athletic Club;77,364;Estadio Santiago Bernabéu;Alfonso Álvarez;Match Report;
24;Sat;13.02.16;18:15;Villarreal;1–0;Málaga;17,142;Estadio de la Cerámica;Iñaki Bikandi;Match Report;
24;Sat;13.02.16;20:30;Valencia;2–1;Espanyol;34,689;Estadio de Mestalla;Carlos del Cerro;Match Report;
24;Sat;13.02.16;22:05;La Coruña;2–2;Betis;17,184;Estadio Municipal de Riazor;Alberto Undiano;Match Report;
24;Sun;14.02.16;12:00;Real Sociedad;3–0;Granada;19,591;Estadio Municipal de Anoeta;José González;Match Report;
24;Sun;14.02.16;16:00;Sevilla;2–0;Las Palmas;34,448;Estadio Ramón Sánchez Pizjuán;Eduardo Prieto;Match Report;
24;Sun;14.02.16;18:15;Getafe;0–1;Atlético Madrid;8,512;Coliseum Alfonso Pérez;Antonio Matéu Lahoz;Match Report;
24;Sun;14.02.16;18:15;Eibar;2–0;Levante;4,766;Estadio Municipal de Ipurúa;Javier Estrada;Match Report;
24;Sun;14.02.16;20:30;Barcelona;6–1;Celta Vigo;72,580;Camp Nou;Alejandro Hernández;Match Report;
;;;;;;;;;;;
16;Wed;17.02.16;18:30;Sporting Gijón;1–3;Barcelona;28,140;Estadio Municipal El Molinón;Ricardo de Burgos;Match Report;
;;;;;;;;;;;
25;Fri;19.02.16;20:30;Levante;3–0;Getafe;13,665;Estadio Ciudad de Valencia;José González;Match Report;
25;Sat;20.02.16;15:00 (16:00);Las Palmas;1–2;Barcelona;26,951;Estadio de Gran Canaria;Carlos del Cerro;Match Report;
25;Sat;20.02.16;18:15;Espanyol;1–0;La Coruña;28,455;RCDE Stadium;Ricardo de Burgos;Match Report;
25;Sat;20.02.16;20:30;Betis;1–1;Sporting Gijón;41,345;Estadio Benito Villamarín;Alfonso Álvarez;Match Report;
25;Sat;20.02.16;22:05;Celta Vigo;3–2;Eibar;14,724;Estadio de Balaídos;Mario Melero;Match Report;
25;Sun;21.02.16;12:00;Rayo Vallecano;2–2;Sevilla;12,375;Estadio del Rayo Vallecano;Javier Estrada;Match Report;
25;Sun;21.02.16;16:00;Málaga;1–1;Real Madrid;30,372;Estadio La Rosaleda;Ignacio Iglesias;Match Report;
25;Sun;21.02.16;18:15;Granada;1–2;Valencia;14,735;Estadio Nuevo Los Cármenes;Iñaki Bikandi;Match Report;
25;Sun;21.02.16;18:15;Athletic Club;0–1;Real Sociedad;47,603;San Mamés;José Sánchez;Match Report;
25;Sun;21.02.16;20:30;Atlético Madrid;0–0;Villarreal;45,323;Estadio Vicente Calderón;Eduardo Prieto;Match Report;
;;;;;;;;;;;
26;Fri;26.02.16;20:30;Eibar;0–1;Las Palmas;5,112;Estadio Municipal de Ipurúa;Pedro Pérez;Match Report;
26;Sat;27.02.16;16:00;Real Madrid;0–1;Atlético Madrid;79,436;Estadio Santiago Bernabéu;Carlos Clos Gómez;Match Report;
26;Sat;27.02.16;18:15;Getafe;0–1;Celta Vigo;5,652;Coliseum Alfonso Pérez;David Fernández;Match Report;
26;Sat;27.02.16;18:15;Sporting Gijón;2–4;Espanyol;22,555;Estadio Municipal El Molinón;Carlos Velasco;Match Report;
26;Sat;27.02.16;20:30;Betis;2–2;Rayo Vallecano;35,666;Estadio Benito Villamarín;Antonio Matéu Lahoz;Match Report;
26;Sat;27.02.16;22:05;Real Sociedad;1–1;Málaga;12,783;Estadio Municipal de Anoeta;Alberto Undiano;Match Report;
26;Sun;28.02.16;12:00;Villarreal;3–0;Levante;16,619;Estadio de la Cerámica;Alejandro Hernández;Match Report;
26;Sun;28.02.16;16:00;Valencia;0–3;Athletic Club;36,576;Estadio de Mestalla;Jesús Gil;Match Report;
26;Sun;28.02.16;18:15;La Coruña;0–1;Granada;23,616;Estadio Municipal de Riazor;Juan Martínez;Match Report;
26;Sun;28.02.16;20:30;Barcelona;2–1;Sevilla;79,684;Camp Nou;Santiago Jaime;Match Report;
;;;;;;;;;;;
27;Tue;01.03.16;21:00;Atlético Madrid;3–0;Real Sociedad;35,621;Estadio Vicente Calderón;Alejandro Hernández;Match Report;
27;Tue;01.03.16;21:00 (22:00);Las Palmas;4–0;Getafe;15,819;Estadio de Gran Canaria;Mario Melero;Match Report;
27;Wed;02.03.16;20:00;Málaga;1–2;Valencia;20,556;Estadio La Rosaleda;José González;Match Report;
27;Wed;02.03.16;20:00;Sevilla;1–0;Eibar;29,627;Estadio Ramón Sánchez Pizjuán;Juan Martínez;Match Report;
27;Wed;02.03.16;20:00;Celta Vigo;0–0;Villarreal;15,372;Estadio de Balaídos;Santiago Jaime;Match Report;
27;Wed;02.03.16;20:00;Athletic Club;4–1;La Coruña;37,292;San Mamés;Antonio Matéu Lahoz;Match Report;
27;Wed;02.03.16;21:00;Levante;1–3;Real Madrid;19,725;Estadio Ciudad de Valencia;Ricardo de Burgos;Match Report;
27;Thu;03.03.16;20:00;Granada;2–0;Sporting Gijón;15,441;Estadio Nuevo Los Cármenes;Javier Estrada;Match Report;
27;Thu;03.03.16;20:30;Espanyol;0–3;Betis;23,714;RCDE Stadium;José Sánchez;Match Report;
27;Thu;03.03.16;21:00;Rayo Vallecano;1–5;Barcelona;14,430;Estadio del Rayo Vallecano;Iñaki Bikandi;Match Report;
;;;;;;;;;;;
28;Sat;05.03.16;16:00;Real Madrid;7–1;Celta Vigo;68,467;Estadio Santiago Bernabéu;Jesús Gil;Match Report;
28;Sat;05.03.16;18:15;Villarreal;0–1;Las Palmas;15,790;Estadio de la Cerámica;Carlos Clos Gómez;Match Report;
28;Sat;05.03.16;20:30;Getafe;1–1;Sevilla;6,754;Coliseum Alfonso Pérez;Eduardo Prieto;Match Report;
28;Sat;05.03.16;22:05;La Coruña;3–3;Málaga;18,446;Estadio Municipal de Riazor;Carlos Velasco;Match Report;
28;Sun;06.03.16;12:00;Betis;2–0;Granada;43,174;Estadio Benito Villamarín;Ignacio Iglesias;Match Report;
28;Sun;06.03.16;16:00;Eibar;0–4;Barcelona;6,100;Estadio Municipal de Ipurúa;Alberto Undiano;Match Report;
28;Sun;06.03.16;18:15;Sporting Gijón;0–2;Athletic Club;23,605;Estadio Municipal El Molinón;Carlos del Cerro;Match Report;
28;Sun;06.03.16;18:15;Real Sociedad;1–1;Levante;18,620;Estadio Municipal de Anoeta;Pedro Pérez;Match Report;
28;Sun;06.03.16;20:30;Valencia;1–3;Atlético Madrid;40,819;Estadio de Mestalla;Alfonso Álvarez;Match Report;
28;Mon;07.03.16;20:30;Espanyol;2–1;Rayo Vallecano;22,638;RCDE Stadium;David Fernández;Match Report;
;;;;;;;;;;;
29;Fri;11.03.16;20:30;Málaga;1–0;Sporting Gijón;19,297;Estadio La Rosaleda;Ricardo de Burgos;Match Report;
29;Sat;12.03.16;16:00;Barcelona;6–0;Getafe;87,533;Camp Nou;Pedro Pérez;Match Report;
29;Sat;12.03.16;18:15;Celta Vigo;1–0;Real Sociedad;17,767;Estadio de Balaídos;Juan Martínez;Match Report;
29;Sat;12.03.16;20:30;Atlético Madrid;3–0;La Coruña;44,122;Estadio Vicente Calderón;Mario Melero;Match Report;
29;Sat;12.03.16;22:05;Rayo Vallecano;1–1;Eibar;10,567;Estadio del Rayo Vallecano;Alfonso Álvarez;Match Report;
29;Sun;13.03.16;12:00;Levante;1–0;Valencia;18,191;Estadio Ciudad de Valencia;Carlos del Cerro;Match Report;
29;Sun;13.03.16;16:00;Sevilla;4–2;Villarreal;15,918;Estadio Ramón Sánchez Pizjuán;Carlos Velasco;Match Report;
29;Sun;13.03.16;18:15;Athletic Club;3–1;Betis;42,437;San Mamés;Santiago Jaime;Match Report;
29;Sun;13.03.16;19:30 (20:30);Las Palmas;1–2;Real Madrid;25,846;Estadio de Gran Canaria;David Fernández;Match Report;
29;Mon;14.03.16;20:30;Granada;1–1;Espanyol;16,231;Estadio Nuevo Los Cármenes;José González;Match Report;
;;;;;;;;;;;
30;Fri;18.03.16;20:30;Getafe;1–1;Eibar;6,557;Coliseum Alfonso Pérez;Ignacio Iglesias;Match Report;
30;Sat;19.03.16;16:00;Sporting Gijón;2–1;Atlético Madrid;24,860;Estadio Municipal El Molinón;Jesús Gil;Match Report;
30;Sat;19.03.16;18:15;Real Sociedad;0–1;Las Palmas;18,952;Estadio Municipal de Anoeta;Antonio Matéu Lahoz;Match Report;
30;Sat;19.03.16;18:15;Granada;2–2;Rayo Vallecano;18,848;Estadio Nuevo Los Cármenes;Alejandro Hernández;Match Report;
30;Sat;19.03.16;20:30;La Coruña;2–1;Levante;24,920;Estadio Municipal de Riazor;Iñaki Bikandi;Match Report;
30;Sat;19.03.16;22:05;Betis;0–1;Málaga;31,371;Estadio Benito Villamarín;Carlos Clos Gómez;Match Report;
30;Sun;20.03.16;12:00;Espanyol;2–1;Athletic Club;20,753;RCDE Stadium;Eduardo Prieto;Match Report;
30;Sun;20.03.16;16:00;Villarreal;2–2;Barcelona;24,398;Estadio de la Cerámica;José Sánchez;Match Report;
30;Sun;20.03.16;18:15;Valencia;0–2;Celta Vigo;32,864;Estadio de Mestalla;Alberto Undiano;Match Report;
30;Sun;20.03.16;20:30;Real Madrid;4–0;Sevilla;72,976;Estadio Santiago Bernabéu;Javier Estrada;Match Report;
;;;;;;;;;;;
31;Fri;01.04.16;20:30;Rayo Vallecano;2–0;Getafe;12,715;Estadio del Rayo Vallecano;Santiago Jaime;Match Report;
31;Sat;02.04.16;16:00;Atlético Madrid;5–1;Betis;50,121;Estadio Vicente Calderón;José González;Match Report;
31;Sat;02.04.16;17:15 (18:15);Las Palmas;2–1;Valencia;27,041;Estadio de Gran Canaria;Pedro Pérez;Match Report;
31;Sat;02.04.16;20:30;Barcelona;1–2;Real Madrid;3,665;Camp Nou;Alejandro Hernández;Match Report;
31;Sat;02.04.16;22:05;Celta Vigo;1–1;La Coruña;21,253;Estadio de Balaídos;David Fernández;Match Report;
31;Sun;03.04.16;12:00;Athletic Club;1–1;Granada;40,497;San Mamés;Carlos Velasco;Match Report;
31;Sun;03.04.16;16:00;Málaga;1–1;Espanyol;24,234;Estadio La Rosaleda;Juan Martínez;Match Report;
31;Sun;03.04.16;18:15;Eibar;1–2;Villarreal;5,176;Estadio Municipal de Ipurúa;Carlos del Cerro;Match Report;
31;Sun;03.04.16;20:30;Sevilla;1–2;Real Sociedad;32,127;Estadio Ramón Sánchez Pizjuán;Carlos Clos Gómez;Match Report;
31;Mon;04.04.16;20:30;Levante;0–0;Sporting Gijón;11,302;Estadio Ciudad de Valencia;Mario Melero;Match Report;
;;;;;;;;;;;
32;Fri;08.04.16;20:30;Granada;0–0;Málaga;18,979;Estadio Nuevo Los Cármenes;Javier Estrada;Match Report;
32;Sat;09.04.16;16:00;Real Madrid;4–0;Eibar;70,689;Estadio Santiago Bernabéu;José Sánchez;Match Report;
32;Sat;09.04.16;18:15;Espanyol;1–3;Atlético Madrid;26,338;RCDE Stadium;Ricardo de Burgos;Match Report;
32;Sat;09.04.16;20:30;Real Sociedad;1–0;Barcelona;27,895;Estadio Municipal de Anoeta;Ignacio Iglesias;Match Report;
32;Sat;09.04.16;22:05;Betis;1–0;Levante;37,091;Estadio Benito Villamarín;Eduardo Prieto;Match Report;
32;Sun;10.04.16;12:00;Sporting Gijón;0–1;Celta Vigo;24,163;Estadio Municipal El Molinón;Antonio Matéu Lahoz;Match Report;
32;Sun;10.04.16;16:00;Valencia;2–1;Sevilla;41,569;Estadio de Mestalla;Iñaki Bikandi;Match Report;
32;Sun;10.04.16;18:15;Villarreal;2–0;Getafe;17,570;Estadio de la Cerámica;Alberto Undiano;Match Report;
32;Sun;10.04.16;20:30;Athletic Club;1–0;Rayo Vallecano;37,597;San Mamés;Jesús Gil;Match Report;
32;Mon;11.04.16;20:30;La Coruña;1–3;Las Palmas;21,686;Estadio Municipal de Riazor;Alfonso Álvarez;Match Report;
;;;;;;;;;;;
33;Fri;15.04.16;20:30;Levante;2–1;Espanyol;16,192;Estadio Ciudad de Valencia;Alejandro Hernández;Match Report;
33;Sat;16.04.16;16:00;Getafe;1–5;Real Madrid;11,401;Coliseum Alfonso Pérez;José González;Match Report;
33;Sat;16.04.16;17:15 (18:15);Las Palmas;1–1;Sporting Gijón;25,052;Estadio de Gran Canaria;Alberto Undiano;Match Report;
33;Sat;16.04.16;20:30;Eibar;2–1;Real Sociedad;5,801;Estadio Municipal de Ipurúa;Mario Melero;Match Report;
33;Sat;16.04.16;22:05;Celta Vigo;1–1;Betis;14,934;Estadio de Balaídos;Ricardo de Burgos;Match Report;
33;Sun;17.04.16;12:00;Málaga;0–1;Athletic Club;25,052;Estadio La Rosaleda;José Sánchez;Match Report;
33;Sun;17.04.16;16:00;Sevilla;1–1;La Coruña;30,390;Estadio Ramón Sánchez Pizjuán;Santiago Jaime;Match Report;
33;Sun;17.04.16;18:15;Rayo Vallecano;2–1;Villarreal;12,628;Estadio del Rayo Vallecano;Ignacio Iglesias;Match Report;
33;Sun;17.04.16;18:15;Atlético Madrid;3–0;Granada;51,136;Estadio Vicente Calderón;Eduardo Prieto;Match Report;
33;Sun;17.04.16;20:30;Barcelona;1–2;Valencia;88,667;Camp Nou;David Fernández;Match Report;
;;;;;;;;;;;
34;Tue;19.04.16;20:00;Espanyol;1–1;Celta Vigo;14,227;RCDE Stadium;Eduardo Prieto;Match Report;
34;Tue;19.04.16;21:00;Betis;1–0;Las Palmas;30,634;Estadio Benito Villamarín;Iñaki Bikandi;Match Report;
34;Wed;20.04.16;20:00;La Coruña;0–8;Barcelona;28,956;Estadio Municipal de Riazor;Ricardo de Burgos;Match Report;
34;Wed;20.04.16;20:45;Sporting Gijón;2–1;Sevilla;22,985;Estadio Municipal El Molinón;José González;Match Report;
34;Wed;20.04.16;20:45;Málaga;1–1;Rayo Vallecano;13,759;Estadio La Rosaleda;Alberto Undiano;Match Report;
34;Wed;20.04.16;20:45;Athletic Club;0–1;Atlético Madrid;44,474;San Mamés;Juan Martínez;Match Report;
34;Wed;20.04.16;20:45;Valencia;4–0;Eibar;34,309;Estadio de Mestalla;Javier Estrada;Match Report;
34;Wed;20.04.16;22:00;Real Madrid;3–0;Villarreal;62,678;Estadio Santiago Bernabéu;Carlos Clos Gómez;Match Report;
34;Thu;21.04.16;20:30;Real Sociedad;1–2;Getafe;14,334;Estadio Municipal de Anoeta;José Sánchez;Match Report;
34;Thu;21.04.16;21:00;Granada;5–1;Levante;21,131;Estadio Nuevo Los Cármenes;Santiago Jaime;Match Report;
;;;;;;;;;;;
35;Fri;22.04.16;20:00 (21:00);Las Palmas;4–0;Espanyol;19,358;Estadio de Gran Canaria;Mario Melero;Match Report;
35;Sat;23.04.16;16:00;Rayo Vallecano;2–3;Real Madrid;13,314;Estadio del Rayo Vallecano;Alejandro Hernández;Match Report;
35;Sat;23.04.16;18:15;Atlético Madrid;1–0;Málaga;47,621;Estadio Vicente Calderón;Antonio Matéu Lahoz;Match Report;
35;Sat;23.04.16;20:30;Barcelona;6–0;Sporting Gijón;77,299;Camp Nou;Carlos Clos Gómez;Match Report;
35;Sat;23.04.16;22:05;Eibar;1–1;La Coruña;4,606;Estadio Municipal de Ipurúa;Eduardo Prieto;Match Report;
35;Sun;24.04.16;12:00;Levante;2–2;Athletic Club;15,263;Estadio Ciudad de Valencia;Ignacio Iglesias;Match Report;
35;Sun;24.04.16;16:00;Sevilla;2–0;Betis;39,523;Estadio Ramón Sánchez Pizjuán;Carlos Velasco;Match Report;
35;Sun;24.04.16;18:15;Getafe;2–2;Valencia;11,637;Coliseum Alfonso Pérez;Ricardo de Burgos;Match Report;
35;Sun;24.04.16;20:30;Villarreal;0–0;Real Sociedad;17,216;Estadio de la Cerámica;David Fernández;Match Report;
35;Mon;25.04.16;20:30;Celta Vigo;2–1;Granada;18,224;Estadio de Balaídos;Jesús Gil;Match Report;
;;;;;;;;;;;
36;Fri;29.04.16;20:30;Sporting Gijón;2–0;Eibar;26,035;Estadio Municipal El Molinón;Alejandro Hernández;Match Report;
36;Sat;30.04.16;16:00;Real Sociedad;0–1;Real Madrid;26,426;Estadio Municipal de Anoeta;Alberto Undiano;Match Report;
36;Sat;30.04.16;18:15;Atlético Madrid;1–0;Rayo Vallecano;49,263;Estadio Vicente Calderón;José Sánchez;Match Report;
36;Sat;30.04.16;20:30;Betis;0–2;Barcelona;40,467;Estadio Benito Villamarín;Antonio Matéu Lahoz;Match Report;
36;Sat;30.04.16;22:05;Granada;3–2;Las Palmas;21,291;Estadio Nuevo Los Cármenes;José González;Match Report;
36;Sun;01.05.16;12:00;Athletic Club;2–1;Celta Vigo;42,362;San Mamés;Javier Estrada;Match Report;
36;Sun;01.05.16;16:00;Espanyol;1–0;Sevilla;27,654;RCDE Stadium;Juan Martínez;Match Report;
36;Sun;01.05.16;18:15;La Coruña;0–2;Getafe;25,007;Estadio Municipal de Riazor;Carlos Clos Gómez;Match Report;
36;Sun;01.05.16;20:30;Valencia;0–2;Villarreal;38,283;Estadio de Mestalla;Carlos del Cerro;Match Report;
36;Mon;02.05.16;20:30;Málaga;3–1;Levante;17,562;Estadio La Rosaleda;Iñaki Bikandi;Match Report;
;;;;;;;;;;;
37;Sun;08.05.16;16:00 (17:00);Las Palmas;0–0;Athletic Club;27,410;Estadio de Gran Canaria;Pedro Pérez;Match Report;
37;Sun;08.05.16;17:00;Sevilla;1–4;Granada;21,915;Estadio Ramón Sánchez Pizjuán;Alberto Undiano;Match Report;
37;Sun;08.05.16;17:00;Celta Vigo;1–0;Málaga;20,040;Estadio de Balaídos;Carlos del Cerro;Match Report;
37;Sun;08.05.16;17:00;Levante;2–1;Atlético Madrid;12,054;Estadio Ciudad de Valencia;José González;Match Report;
37;Sun;08.05.16;17:00;Real Sociedad;2–1;Rayo Vallecano;18,873;Estadio Municipal de Anoeta;Santiago Jaime;Match Report;
37;Sun;08.05.16;17:00;Getafe;1–1;Sporting Gijón;13,028;Coliseum Alfonso Pérez;Alfonso Álvarez;Match Report;
37;Sun;08.05.16;17:00;Real Madrid;3–2;Valencia;72,987;Estadio Santiago Bernabéu;David Fernández;Match Report;
37;Sun;08.05.16;17:00;Eibar;1–1;Betis;5,165;Estadio Municipal de Ipurúa;Juan Martínez;Match Report;
37;Sun;08.05.16;17:00;Villarreal;0–2;La Coruña;13,247;Estadio de la Cerámica;Javier Estrada;Match Report;
37;Sun;08.05.16;17:00;Barcelona;5–0;Espanyol;91,610;Camp Nou;Jesús Gil;Match Report;
;;;;;;;;;;;
38;Fri;13.05.16;20:30;Valencia;0–1;Real Sociedad;27,732;Estadio de Mestalla;Carlos Velasco;Match Report;
38;Sat;14.05.16;17:00;La Coruña;0–2;Real Madrid;29,017;Estadio Municipal de Riazor;Antonio Matéu Lahoz;Match Report;
38;Sat;14.05.16;17:00;Granada;0–3;Barcelona;21,692;Estadio Nuevo Los Cármenes;Alejandro Hernández;Match Report;
38;Sat;14.05.16;19:30;Athletic Club;3–1;Sevilla;43,876;San Mamés;Alfonso Álvarez;Match Report;
38;Sat;14.05.16;19:30;Atlético Madrid;2–0;Celta Vigo;42,139;Estadio Vicente Calderón;David Fernández;Match Report;
38;Sun;15.05.16;12:00;Málaga;4–1;Las Palmas;17,913;Estadio La Rosaleda;Ricardo de Burgos;Match Report;
38;Sun;15.05.16;19:00;Espanyol;4–2;Eibar;39,381;RCDE Stadium;Mario Melero;Match Report;
38;Sun;15.05.16;19:30;Rayo Vallecano;3–1;Levante;12,547;Estadio del Rayo Vallecano;Carlos Clos Gómez;Match Report;
38;Sun;15.05.16;19:30;Betis;2–1;Getafe;39,381;Estadio Benito Villamarín;Jesús Gil;Match Report;
38;Sun;15.05.16;19:30;Sporting Gijón;2–0;Villarreal;27,834;Estadio Municipal El Molinón;Alberto Undiano;Match Report;
